Zscore	Cell	Tissue	File	SNPs	Number	Accession
0.091	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13333226	1	GSM816644
-0.404	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2932538	2	Lookup
-0.113	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs2932538	3	Lookup
0.963	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs2521501,rs2932538	4	Lookup
-0.173	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs2932538	5	Lookup
1.235	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2398162,rs932764	6	GSM816664
0.179	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs2932538	7	GSM736607
0.489	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs2932538	8	GSM736558,GSM736635
0.130	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs2932538	9	GSM736525
0.070	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs2932538	10	GSM736512,GSM736561
-0.638	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs2932538	11	GSM816665,GSM736496,GSM736620
-1.095	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		12	GSM816656
-1.084	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		13	GSM816657
0.065	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1110183	14	GSM816653
-0.188	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2932538	15	GSM816658
