Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
0.699	0.383381726680604	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs705702	1	GSM816644
2.619	1.38517109690413	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2059807,rs6022786,rs705702	2	Lookup
0.654	0.380834072052527	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs6022786	3	Lookup
1.947	0.966877553949636	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs6022786,rs705702	4	Lookup
0.498	0.332379044536498	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs705702	5	Lookup
0.653	0.370861278159398	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs705702	6	GSM816664
0.843	0.431738691531157	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs705702	7	GSM736607
1.254	0.574631564748651	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs705702	8	GSM736558,GSM736635
0.752	0.413934141259883	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs6022786	9	GSM736525
2.142	1.04506792939314	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs10818854,rs705702	10	GSM736512,GSM736561
0.057	0.203207080967945	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs705702	11	GSM816665,GSM736496,GSM736620
2.066	0.986514943071337	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13405728,rs705702	12	GSM816656
0.558	0.342547258367034	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs705702	13	GSM816657
