Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
0.437	0.293642603500792	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2285803	1	GSM816644
0.907	0.480007567546026	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2285803,rs877529	2	Lookup
3.086	1.62678435837515	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs2285803,rs4487645,rs877529	3	Lookup
4.223	2.48228020229309	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs10936599,rs4273077,rs4487645,rs877529	4	Lookup
2.824	1.43456565413389	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs4273077,rs4487645,rs877529	5	Lookup
1.506	0.748727164897562	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4273077,rs4487645	6	GSM816664
1.877	0.906918954880922	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs4487645,rs877529	7	GSM736607
2.338	1.07583677034408	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs4487645,rs877529	8	GSM736558,GSM736635
0.580	0.333651708982312	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs4487645	9	GSM736525
1.966	0.924867475123578	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs4487645,rs877529	10	GSM736512,GSM736561
-0.052	0.165228492806479	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs4487645	11	GSM816665,GSM736496,GSM736620
1.058	0.51749755541935	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2285803,rs4487645	12	GSM816656
0.764	0.416693034074946	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2285803,rs4487645	13	GSM816657
0.341	0.264419499210041	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4487645	14	GSM816653
2.106	1.08880094502502	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2285803,rs4273077,rs4487645	15	GSM816658
1.321	0.637916236925212	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4487645,rs877529	16	GSM816659
3.180	1.88098230206935	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10936599,rs2285803,rs4273077,rs4487645	17	GSM816648
0.356	0.267344691429236	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs4487645	18	GSM736626,GSM736595
3.256	1.75497114653283	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs10936599,rs4273077,rs4487645	19	GSM736501,GSM736492
2.007	1.06154570761711	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs10936599,rs4487645,rs877529	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
0.536	0.321689897617051	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs4487645	21	GSM736604,GSM736529
1.190	0.597217209353428	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs4487645,rs877529	22	GSM736592,GSM1024760
2.244	1.04158927200121	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs4487645,rs877529	23	GSM736502,GSM1024792
-0.767	0	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig		24	GSM736583,GSM736505
-0.778	0	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		25	GSM816638
-0.799	4.3429403569492e-11	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig		26	GSM736509,GSM736554
1.882	0.884892243289768	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs10936599,rs877529	27	GSM1024745,GSM1024747
0.676	0.366272985807734	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs10936599	28	GSM736609,GSM736523
3.023	1.65961753555495	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs10936599,rs4273077,rs877529	29	GSM736571,GSM736521
2.438	1.16025142869824	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs10936599,rs4273077	30	GSM736599,GSM736591
2.073	0.993993585178571	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs10936599,rs4273077	31	GSM736577,GSM736573
0.620	0.344462864052632	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs4273077	32	GSM736611,GSM736624
1.874	0.898712116290163	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs10936599,rs877529	33	GSM736542,GSM736511
1.921	0.93096245754554	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs4273077,rs877529	34	GSM736507,GSM736627
0.312	0.259496058431595	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs877529	35	GSM1024763
-0.849	4.3429403569492e-11	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig		36	GSM736555,GSM736614
0.014	0.180559031961052	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs4487645	37	GSM816646,GSM736575,GSM736533
1.508	0.79224588481196	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2285803,rs4273077,rs877529	38	Lookup
0.526	0.314364814873971	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs4273077	39	Lookup
0.029	0.184079996837283	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2285803	40	GSM816668
0.859	0.455468848906649	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4273077,rs877529	41	GSM816636
-0.669	0	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig		42	GSM736522,GSM736570
-0.674	0	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig		43	GSM1008585
1.618	0.814981989012408	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs4273077,rs4487645	44	GSM736594,GSM736535
1.029	0.546346059069459	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs4273077,rs4487645	45	GSM816669,GSM736634,GSM736552
-0.765	4.82163733276643e-17	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig		46	GSM736628,GSM736541
0.012	0.180024503114759	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs4487645	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-1.065	0	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.194	0.22551137886008	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2285803	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
0.570	0.333651708982312	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs2285803	50	GSM736586,GSM736538
-0.037	0.168427813616644	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs4487645	51	GSM816633,GSM816643,GSM736564,GSM736510
1.762	0.8462594621443	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2285803,rs4487645	52	GSM816633,GSM816643,GSM736564,GSM736510
-1.018	4.82163733276643e-17	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig		53	GSM736500,GSM736587
0.864	0.423682932603287	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs4273077	54	GSM736600,GSM736493
-0.768	4.3429403569492e-11	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig		55	GSM736534,GSM736491
-0.719	4.34294517858653e-11	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig		56	GSM736613,GSM736526,GSM736613,GSM736526
0.449	0.294591209821547	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs877529	57	GSM736613,GSM736526,GSM736613,GSM736526
-0.009	0.175025802173345	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs4487645	58	GSM816649,GSM736580,GSM736506
2.099	0.998058393818034	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs4273077,rs877529	59	GSM736631,GSM736606
0.627	0.351532589270515	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs877529	60	GSM736569,GSM736597
0.532	0.320628169608937	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs10936599	61	GSM736585,GSM736532
0.581	0.33645446310766	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs877529	62	GSM736589,GSM736615
0.671	0.361886742410544	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs10936599	63	GSM736621,GSM736550
-0.767	4.82163733276643e-17	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig		64	GSM736632,GSM736528
0.666	0.362509995701252	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs10936599	65	GSM736549,GSM736557
