Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
1.017	0.599364660985489	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17367504,rs17608766,rs7129220	1	GSM816644
0.001	0.227441996395451	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1378942,rs17367504,rs2932538	2	Lookup
0.138	0.255039115988914	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs17367504,rs2932538	3	Lookup
2.200	1.31750741583135	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs1378942,rs17367504,rs17608766,rs2521501,rs2932538	4	Lookup
2.215	1.31057801079825	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs17367504,rs17608766,rs2681492,rs2932538,rs7129220	5	Lookup
-0.020	0.21188639422878	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17367504,rs932764	6	GSM816664
2.061	1.14737661709348	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs17367504,rs17608766,rs2932538,rs3184504	7	GSM736607
0.721	0.452649150971435	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs17367504,rs2932538	8	GSM736558,GSM736635
0.347	0.323326589652643	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs2932538,rs3184504	9	GSM736525
0.245	0.292772569432367	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs1378942,rs2932538	10	GSM736512,GSM736561
0.778	0.510341392261204	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs1004467,rs17367504,rs2932538,rs3184504	11	GSM816665,GSM736496,GSM736620
-1.227	0.0239700676800484	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17367504	12	GSM816656
-0.651	0.0921286612004379	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12946454,rs17367504	13	GSM816657
