Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
0.578	0.453518778114673	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1317209,rs35675666,rs3806308,rs4722672,rs6017342,rs6451493,rs7134599	1	GSM816644
2.590	1.60056002298613	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs11190140,rs11676348,rs13003464,rs16940202,rs2297441,rs2836878,rs2838519,rs3024493,rs35675666,rs3806308,rs4722672,rs4728142,rs5771069,rs6451493,rs7524102,rs907611	2	Lookup
2.034	1.32650182215524	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs10781499,rs17207986,rs2297441,rs2836878,rs3024493,rs35675666,rs4722672,rs4728142,rs6451493,rs734999,rs907611	3	Lookup
3.704	2.75371733987835	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs10800309,rs11150589,rs11190140,rs1126510,rs17207986,rs2297441,rs3024493,rs35675666,rs4722672,rs4728142,rs6451493,rs734999,rs907611,rs941823,rs9847710	4	Lookup
2.171	1.3782880669627	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs11190140,rs1297265,rs17085007,rs2297441,rs3024493,rs35675666,rs4676406,rs4728142,rs6451493,rs734999,rs907611	5	Lookup
1.368	0.853161670872472	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs11190140,rs1297265,rs2297441,rs3024493,rs35675666,rs3806308,rs5771069,rs6426833,rs907611	6	GSM816664
-0.628	0.105040429649858	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs1126510,rs35675666,rs734999,rs943072	7	GSM736607
1.282	0.767192053019011	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs2297441,rs3024493,rs35675666,rs4728142,rs734999,rs907611	8	GSM736558,GSM736635
1.959	1.22129822292837	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs1126510,rs3024493,rs35675666,rs4728142,rs6017342,rs7134599,rs734999,rs907611	9	GSM736525
1.382	0.852630056309625	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs11150589,rs1126510,rs3024493,rs35675666,rs3774959,rs4728142,rs7210086,rs907611	10	GSM736512,GSM736561
