Zscore	Cell	Tissue	File	SNPs	Number	Accession
-0.033	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17608766	1	GSM816644
-1.410	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig		2	Lookup
-1.136	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig		3	Lookup
0.921	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs9470361,rs17608766	4	Lookup
0.696	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs17608766,rs6801957	5	Lookup
-1.102	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		6	GSM816664
0.250	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs17608766	7	GSM736607
-0.835	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig		8	GSM736558,GSM736635
0.065	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs9470361	9	GSM736525
-0.110	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs9470361	10	GSM736512,GSM736561
0.166	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs9470361,rs4687718	11	GSM816665,GSM736496,GSM736620
-0.450	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9470361	12	GSM816656
-0.314	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9470361	13	GSM816657
-1.193	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		14	GSM816653
-0.394	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9470361	15	GSM816658
1.734	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11710077,rs17391905,rs9470361	16	GSM816659
1.916	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4074536,rs11710077,rs9470361,rs17608766	17	GSM816648
1.036	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs17608766,rs4687718	18	GSM736626,GSM736595
1.813	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs9470361,rs883079,rs9912468	19	GSM736501,GSM736492
0.628	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs9470361,rs17608766,rs6801957	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
-1.108	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig		21	GSM736604,GSM736529
-0.442	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs9470361	22	GSM736592,GSM1024760
-0.928	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig		23	GSM736502,GSM1024792
3.108	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs1886512,rs17020136,rs17608766,rs6801957	24	GSM736583,GSM736505
2.812	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1886512,rs17020136,rs17608766,rs6801957	25	GSM816638
1.229	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs1886512,rs17020136,rs17608766	26	GSM736509,GSM736554
-0.114	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs17608766	27	GSM1024745,GSM1024747
1.110	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs7562790,rs6801957	28	GSM736609,GSM736523
2.384	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs1886512,rs17020136,rs17608766,rs6801957	29	GSM736571,GSM736521
1.713	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs7562790,rs11708996	30	GSM736599,GSM736591
1.908	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs7562790,rs17608766,rs6801957	31	GSM736577,GSM736573
1.202	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs7562790,rs6801957	32	GSM736611,GSM736624
3.933	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs7562790,rs1886512,rs17020136,rs17608766,rs6801957	33	GSM736542,GSM736511
2.042	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs7562790,rs11708996,rs17608766	34	GSM736507,GSM736627
1.657	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs11710077,rs1886512,rs6801957	35	GSM1024763
1.961	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs1886512,rs17020136,rs17608766	36	GSM736555,GSM736614
2.579	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs7562790,rs1886512,rs9470361,rs17020136,rs17608766,rs6801957	37	GSM816646,GSM736575,GSM736533
1.250	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11710077,rs17391905,rs1886512,rs17608766	38	Lookup
2.824	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs1886512,rs9470361,rs7784776,rs6801957	39	Lookup
0.394	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7562790,rs17608766	40	GSM816668
-0.828	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2242285	41	GSM816636
0.196	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs9470361	42	GSM736522,GSM736570
2.921	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs1886512,rs9470361	43	GSM1008585
0.967	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs7562790,rs1886512,rs6801957	44	GSM736594,GSM736535
-0.658	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs9470361	45	GSM816669,GSM736634,GSM736552
0.030	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs17020136	46	GSM736628,GSM736541
-0.696	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs9470361	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.499	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4074536,rs9470361	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.718	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1362212,rs883079	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
0.582	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs7562790,rs1886512	50	GSM736586,GSM736538
-0.101	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs9470361,rs17608766	51	GSM816633,GSM816643,GSM736564,GSM736510
-0.020	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17608766	52	GSM816633,GSM816643,GSM736564,GSM736510
-0.612	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig		53	GSM736500,GSM736587
-0.919	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig		54	GSM736600,GSM736493
-0.202	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs17020136	55	GSM736534,GSM736491
0.000	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs17020136	56	GSM736613,GSM736526,GSM736613,GSM736526
