Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
2.535	1.34339225638704	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12740374,rs6511720	1	GSM816644
0.719	0.439295521257542	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs6511720	2	Lookup
0.088	0.212805087899297	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs6511720	3	Lookup
-0.029	0.183840138853365	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs6511720	4	Lookup
1.067	0.572637314126399	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	5	Lookup
-0.926	0	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		6	GSM816664
1.556	0.759874671968016	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs4420638,rs6511720	7	GSM736607
0.518	0.326184136498542	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs10846744	8	GSM736558,GSM736635
0.171	0.233561190885072	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs6511720	9	GSM736525
1.373	0.680552287646152	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs4420638,rs6511720	10	GSM736512,GSM736561
3.530	2.07117391772426	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs12286037,rs12740374,rs445925,rs6511720,rs964184	11	GSM816665,GSM736496,GSM736620
-0.087	0.17134109177571	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12740374	12	GSM816656
-1.253	4.34293553531186e-11	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		13	GSM816657
2.577	1.32371118050123	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12740374,rs1805017	14	GSM816653
-0.068	0.175008709233723	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10846744	15	GSM816658
0.034	0.198496479586561	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10846744	16	GSM816659
0.750	0.461936167259836	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs445925	17	GSM816648
2.097	1.07970073343705	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720,rs964184	18	GSM736626,GSM736595
1.141	0.617402080743948	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs4420638,rs6511720	19	GSM736501,GSM736492
2.995	1.83139063082183	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12286037,rs12740374,rs445925,rs6511720	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
2.451	1.29435181194724	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720,rs964184	21	GSM736604,GSM736529
2.829	1.56598652404325	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs12286037,rs12740374,rs445925,rs6511720	22	GSM736592,GSM1024760
0.394	0.291405346039185	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs6511720	23	GSM736502,GSM1024792
0.223	0.247857483884044	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs6511720	24	GSM736583,GSM736505
0.227	0.250702413562905	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6511720	25	GSM816638
1.101	0.587090732163974	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	26	GSM736509,GSM736554
0.252	0.25912493163542	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs6511720	27	GSM1024745,GSM1024747
0.222	0.250347899668252	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs6511720	28	GSM736609,GSM736523
-0.070	0.174082482382954	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs6511720	29	GSM736571,GSM736521
0.423	0.304872240373281	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs6511720	30	GSM736599,GSM736591
0.195	0.241599918003226	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs6511720	31	GSM736577,GSM736573
0.294	0.269080805280772	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs6511720	32	GSM736611,GSM736624
0.111	0.21905767748869	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs6511720	33	GSM736542,GSM736511
0.210	0.245398274559402	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs6511720	34	GSM736507,GSM736627
0.192	0.240576369212915	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs6511720	35	GSM1024763
1.336	0.683661909147993	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	36	GSM736555,GSM736614
2.402	1.38335988871438	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs12286037,rs12740374,rs445925,rs6511720	37	GSM816646,GSM736575,GSM736533
0.404	0.327562664626113	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12286037,rs6511720	38	Lookup
1.393	0.719963520946851	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	39	Lookup
0.899	0.513137163541284	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	40	GSM816668
1.448	0.771845741402912	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12286037,rs247616,rs599839	41	GSM816636
0.306	0.271847757648718	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs6511720	42	GSM736522,GSM736570
0.996	0.472722620844378	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs12740374	43	GSM1008585
0.911	0.521311840071207	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	44	GSM736594,GSM736535
2.465	1.35746322866352	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs12286037,rs12740374,rs445925,rs6511720	45	GSM816669,GSM736634,GSM736552
0.336	0.281612969381095	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs6511720	46	GSM736628,GSM736541
3.359	2.09005511438299	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12286037,rs12740374,rs445925,rs6511720	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
1.045	0.5763623134128	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12740374	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
2.176	1.15102498741065	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12740374,rs964184	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
0.165	0.234216577847204	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs6511720	50	GSM736586,GSM736538
3.159	1.94148769465992	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12286037,rs12740374,rs445925,rs6511720	51	GSM816633,GSM816643,GSM736564,GSM736510
1.392	0.707577310073122	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12740374	52	GSM816633,GSM816643,GSM736564,GSM736510
2.352	0.991290900831848	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12740374	53	GSM736500,GSM736587
1.763	0.880085161442632	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	54	GSM736600,GSM736493
2.346	1.29309038208077	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720,rs964184	55	GSM736534,GSM736491
1.530	0.79811056245603	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	56	GSM736613,GSM736526,GSM736613,GSM736526
0.946	0.540434056643592	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	57	GSM736613,GSM736526,GSM736613,GSM736526
3.465	2.141131595752	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12286037,rs12740374,rs445925,rs6511720	58	GSM816649,GSM736580,GSM736506
2.631	1.39105377163663	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720,rs964184	59	GSM736631,GSM736606
1.323	0.679786550142224	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	60	GSM736569,GSM736597
1.360	0.686790695208053	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	61	GSM736585,GSM736532
0.086	0.212515716807121	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs6511720	62	GSM736589,GSM736615
0.149	0.229666666336098	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs6511720	63	GSM736621,GSM736550
1.315	0.690720025082901	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	64	GSM736632,GSM736528
1.424	0.740410557485898	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	65	GSM736549,GSM736557
2.666	1.43395064700652	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12740374,rs6511720	66	GSM736527,GSM736548
2.410	1.28436598789354	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12740374,rs6511720	67	GSM736630,GSM736623
-0.367	0.114223163255514	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12740374	68	GSM816647
1.205	0.652706640879432	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	69	GSM736543,GSM736539
1.425	0.727538584475397	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	70	GSM736608,GSM736617
2.490	1.39756299846015	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs12286037,rs12740374,rs445925,rs6511720	71	Lookup
1.088	0.590935465560557	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	72	Lookup
1.565	0.763480631862949	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs445925	73	GSM816629
1.487	0.743900829330019	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	74	GSM736547,GSM736515
-1.041	0	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig		75	GSM736495,GSM736636
-0.308	0.126563840298395	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12740374	76	GSM816628
2.174	1.18579844725253	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12740374,rs6511720	77	GSM736602,GSM736572
2.016	1.09545800382976	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs4420638,rs6511720	78	GSM736524,GSM736605
0.596	0.354120390620003	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs6511720	79	GSM736531,GSM736619
1.628	0.828889023090186	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs6511720	80	GSM736579,GSM736576
-0.013	0.187569383256643	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs6511720	81	GSM736494,GSM736601
0.251	0.2550506399967	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs6511720	82	GSM736568,GSM736540
0.148	0.228069289074856	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs6511720	83	GSM736516,GSM736504
-0.057	0.178528985931011	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12740374	84	GSM816642
0.133	0.224596476529747	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs6511720	85	GSM736499,GSM736618
0.781	0.456266400065586	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs964184	86	GSM816667
0.665	0.42005029579934	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11057841,rs12740374	87	GSM816663
2.848	1.58876129865919	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs12286037,rs12740374,rs445925,rs6511720	88	GSM816662,GSM736637,GSM736639
0.790	0.461936167259836	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12740374	89	GSM816671
1.077	0.579496177680704	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12740374	90	GSM816641
-0.036	0.182372861037221	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6511720	91	GSM816672
2.907	1.57401567846422	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12740374,rs6511720	92	GSM736514,GSM736563
1.586	0.805886766472487	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	93	GSM736574,GSM736503
1.322	0.691514280472094	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	94	GSM736612,GSM736536
0.190	0.237874997424715	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12740374	95	Lookup
2.051	1.15747400315045	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs12286037,rs12740374,rs445925,rs6511720	96	GSM816650,GSM736560,GSM736553
2.107	1.19883172904863	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs12286037,rs12740374,rs445925,rs6511720	97	GSM816650,GSM736560,GSM736553
1.503	0.780992637923838	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	98	Lookup
-1.086	0	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		99	GSM816630
1.418	0.72923259939992	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	100	GSM736544,GSM736584
1.352	0.718299095847747	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	101	GSM736517,GSM736519
0.913	0.530767066586657	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs6511720	102	GSM816666
0.773	0.45721035490479	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs964184	103	GSM816660
1.446	0.745647988627037	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12740374	104	GSM816639
3.231	2.00556297307791	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12286037,rs12740374,rs445925,rs6511720	105	GSM816637,GSM816634,GSM736565,GSM736603
1.006	0.547391143241766	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs6511720	106	GSM816637,GSM816634,GSM736565,GSM736603
2.622	1.40654651592464	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs10846744,rs12740374,rs6511720	107	GSM1024742,GSM1024743
1.486	0.736089364002459	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	108	GSM1008595
0.297	0.271448527646896	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs6511720	109	GSM736562,GSM736590
0.222	0.249277483728106	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs6511720	110	GSM736551,GSM736616
1.668	0.844403625156869	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	111	GSM736598,GSM736633
1.567	0.814772024211968	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	112	GSM736518,GSM736596
1.545	0.840033833154759	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720,rs964184	113	GSM816652
1.626	0.877205785813357	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720,rs964184	114	GSM816626
0.537	0.380177321336634	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	115	GSM816631
1.138	0.614013925778023	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	116	GSM736567,GSM736520
1.372	0.725001407915698	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs12740374,rs6511720	117	GSM736498,GSM736546
2.399	1.32641102563681	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs12286037,rs12740374,rs445925,rs6511720	118	GSM816635,GSM736545,GSM736556
