Zscore	Cell	Tissue	File	SNPs	Number	Accession
2.717	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs660240,rs127430,rs6511720,rs508487	1	GSM816644
-0.171	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs3213545,rs6511720	2	Lookup
2.353	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs3213545,rs6511720,rs1800562,rs2075650	3	Lookup
2.339	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs6511720,rs4975709,rs1800562,rs2075650	4	Lookup
-0.030	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs6511720	5	Lookup
2.228	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs1260326,rs3213545,rs508487,rs2075650	6	GSM816664
0.548	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs6511720	7	GSM736607
1.618	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs3213545,rs1800562	8	GSM736558,GSM736635
0.221	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs6511720	9	GSM736525
0.279	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs6511720	10	GSM736512,GSM736561
1.481	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs445925,rs127430,rs6511720,rs2075650	11	GSM816665,GSM736496,GSM736620
0.626	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs1260326,rs2143678,rs4975709	12	GSM816656
1.012	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs1260326,rs2143678,rs508487,rs2075650	13	GSM816657
1.604	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs1260326,rs127430,rs3213545	14	GSM816653
0.052	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs1260326,rs127430	15	GSM816658
-0.306	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs127430	16	GSM816659
0.494	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs445925,rs1260326,rs508487	17	GSM816648
0.739	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs6511720,rs2075650	18	GSM736626,GSM736595
0.293	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs6511720	19	GSM736501,GSM736492
2.015	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs445925,rs660240,rs127430,rs6511720,rs2075650	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
0.174	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs6511720	21	GSM736604,GSM736529
2.943	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs445925,rs127430,rs3213545,rs6511720,rs1800562,rs2075650	22	GSM736592,GSM1024760
1.316	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs3213545,rs6511720	23	GSM736502,GSM1024792
1.372	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs7121446,rs6511720	24	GSM736583,GSM736505
0.474	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs6511720	25	GSM816638
1.717	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs7671266,rs7121446,rs6511720	26	GSM736509,GSM736554
1.784	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs7671266,rs6511720,rs2143678	27	GSM1024745,GSM1024747
1.189	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs7671266,rs6511720	28	GSM736609,GSM736523
0.866	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs7671266,rs6511720	29	GSM736571,GSM736521
1.568	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs7671266,rs6511720	30	GSM736599,GSM736591
1.213	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs7671266,rs6511720	31	GSM736577,GSM736573
1.985	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs12280753,rs7671266,rs6511720,rs2143678	32	GSM736611,GSM736624
