Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-0.568	0.116210869195464	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs12740374,rs17249141,rs2650000,rs6511720	1	GSM816644
-0.393	0.162054129247553	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1169288,rs12272004,rs157580,rs17249141,rs2072183,rs2650000,rs514230,rs6511720,rs6831256,rs8017377	2	Lookup
-0.394	0.151089225018504	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs12748152,rs17249141,rs1800562,rs2902940,rs6511720	3	Lookup
0.267	0.341800556274578	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs1169288,rs12272004,rs157580,rs17249141,rs1800562,rs3757354,rs4722551,rs6511720	4	Lookup
0.124	0.295595918062067	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs11591147,rs12272004,rs12740374,rs157580,rs17249141,rs174570,rs514230,rs6511720	5	Lookup
-0.502	0.130268851118839	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs157580,rs17249141,rs174570,rs2072183,rs4722551	6	GSM816664
0.894	0.602838018483915	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs17249141,rs174546,rs174570,rs2228671,rs4420638,rs6511720,rs7412	7	GSM736607
-0.948	0.0508489103388167	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs17249141,rs1800562	8	GSM736558,GSM736635
-0.303	0.167982242415739	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs157580,rs17249141,rs314253,rs6511720	9	GSM736525
1.349	0.879284862477113	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs157580,rs17249141,rs174546,rs2954029,rs314253,rs4420638,rs4530754,rs6511720	10	GSM736512,GSM736561
0.379	0.38985638759685	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs10401969,rs1160985,rs12272004,rs12740374,rs157580,rs17249141,rs174570,rs2228671,rs4722551,rs6511720,rs964184	11	GSM816665,GSM736496,GSM736620
0.517	0.436268247633917	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10401969,rs11591147,rs12272004,rs12740374,rs157580,rs16996148,rs17249141,rs2030746,rs2072183,rs2650000,rs4722551,rs7412	12	GSM816656
-0.528	0.135484724400993	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11591147,rs1160985,rs12272004,rs17249141,rs174546,rs2030746,rs2072183,rs267733,rs314253,rs4722551	13	GSM816657
1.030	0.667392238437783	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10102164,rs11591147,rs12272004,rs12740374,rs17249141,rs174546,rs174570,rs2030746,rs2072183	14	GSM816653
0.410	0.403429638825422	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11065987,rs12272004,rs12748152,rs17249141,rs2000999,rs2030746,rs2072183,rs2142672,rs314253,rs4722551,rs514230	15	GSM816658
-0.584	0.117294076738609	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11591147,rs12272004,rs1250229,rs17249141,rs174570,rs2030746,rs314253	16	GSM816659
-0.728	0.094364239317119	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs157580,rs16996148,rs17249141,rs2000999,rs2030746,rs314253,rs4722551	17	GSM816648
