Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-0.713	0	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		1	GSM816644
0.350	0.284266608666978	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11891311	2	Lookup
-0.788	4.3429548218612e-11	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig		3	Lookup
-0.784	8.68589035760736e-11	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig		4	Lookup
-0.856	0	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig		5	Lookup
-0.689	0	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		6	GSM816664
-0.711	0	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig		7	GSM736607
2.723	1.2918722013428	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs1550532,rs2667011	8	GSM736558,GSM736635
0.616	0.362441435464263	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs1550532	9	GSM736525
0.545	0.34091216607884	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs1550532	10	GSM736512,GSM736561
0.038	0.198519880909674	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs1550532	11	GSM816665,GSM736496,GSM736620
0.703	0.386611934020066	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11891311	12	GSM816656
-0.760	0	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		13	GSM816657
-0.665	0	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		14	GSM816653
