Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
1.558	0.878092613125321	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1976403,rs6984305,rs7267979	1	GSM816644
-0.367	0.128280741556015	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1976403,rs6984305	2	Lookup
0.557	0.38678984118198	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs1976403,rs579459	3	Lookup
-0.421	0.103708457293777	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs1976403	4	Lookup
1.228	0.684621866189949	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs1976403,rs579459,rs6984305	5	Lookup
1.287	0.719238675416796	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1883415,rs1976403,rs6984305	6	GSM816664
1.839	0.987105440823541	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs10819937,rs1976403,rs6984305	7	GSM736607
1.163	0.630456935719434	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs1976403,rs6984305	8	GSM736558,GSM736635
1.868	1.0438390832685	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs1976403,rs314253,rs6984305	9	GSM736525
1.792	0.982765318347674	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs1976403,rs314253,rs6984305	10	GSM736512,GSM736561
0.789	0.487668755648802	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs1976403,rs2236653,rs6984305	11	GSM816665,GSM736496,GSM736620
0.431	0.344030122681429	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1976403,rs2236653,rs6984305	12	GSM816656
