Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-0.464	0.100147692628705	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs305009	1	GSM816644
-0.343	0.140048617473782	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1763510,rs2847351	2	Lookup
-0.398	0.11151140725428	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs1763510	3	Lookup
0.572	0.391921404302036	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs1204660,rs1763510	4	Lookup
-0.477	0.09805358480824	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs1763510	5	Lookup
-0.591	0.080183147607053	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1763510	6	GSM816664
-1.186	0	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig		7	GSM736607
2.040	1.07402824345156	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs1763510,rs6497540,rs9981595	8	GSM736558,GSM736635
1.511	0.83733507161382	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs1763510,rs6497540,rs9981595	9	GSM736525
1.408	0.78184025795598	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs1763510,rs6497540,rs9981595	10	GSM736512,GSM736561
0.429	0.369224887741416	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs1763510,rs6497540,rs886090	11	GSM816665,GSM736496,GSM736620
-0.119	0.190775404140585	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1763510,rs6497540	12	GSM816656
-0.243	0.163636803853237	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10986432,rs305009	13	GSM816657
3.033	1.82469731005201	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11072930,rs1204660,rs1763510,rs305009,rs6497540	14	GSM816653
-0.862	0.0500408690923728	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1763510	15	GSM816658
0.151	0.263517764980369	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10986432,rs1763510	16	GSM816659
0.333	0.331510082142042	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1763510,rs305009,rs6497540	17	GSM816648
2.212	1.23372939795523	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs1204660,rs1763510,rs4800250,rs886090	18	GSM736626,GSM736595
1.082	0.641664415563454	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs1204660,rs1423386,rs9981595	19	GSM736501,GSM736492
-0.554	0.0985381943991103	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs1763510,rs6497540	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
-0.365	0.117518052256996	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs1763510	21	GSM736604,GSM736529
