Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
1.624	0.822740190780164	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs11671010	1	GSM816644
1.916	1.00757902582843	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs11671010,rs16948098	2	Lookup
1.476	0.745169134114614	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs2280401	3	Lookup
1.423	0.706247218648974	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs2280401	4	Lookup
2.548	1.40098060488968	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs2280401,rs4806073	5	Lookup
1.582	0.798658765873853	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs1260326	6	GSM816664
0.474	0.304865231546819	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs2280401	7	GSM736607
0.665	0.370389432571064	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs11078597	8	GSM736558,GSM736635
0.467	0.310290257398648	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs11078597	9	GSM736525
1.686	0.849991460043801	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs2280401	10	GSM736512,GSM736561
0.956	0.526048783492661	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs2280401	11	GSM816665,GSM736496,GSM736620
2.225	1.12081409605274	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs1260326,rs694419	12	GSM816656
2.097	1.03499553226949	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs11671010,rs1260326	13	GSM816657
0.354	0.275607221770179	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326	14	GSM816653
-0.001	0.180140529801839	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326	15	GSM816658
-1.071	0	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		16	GSM816659
2.086	1.05948256081593	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11671010,rs1260326,rs16948098	17	GSM816648
0.296	0.256336586881515	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs2280401	18	GSM736626,GSM736595
0.314	0.263513406104016	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs2280401	19	GSM736501,GSM736492
0.833	0.470603195920952	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs11671010	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
-0.871	4.3429403569492e-11	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig		21	GSM736604,GSM736529
-0.004	0.1793601201185	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs11078597	22	GSM736592,GSM1024760
1.902	0.94239025268811	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs2280401	23	GSM736502,GSM1024792
0.638	0.358629966062578	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs11078597	24	GSM736583,GSM736505
1.987	0.987536373116434	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs11671010	25	GSM816638
1.665	0.82171572524555	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs11671010	26	GSM736509,GSM736554
1.755	0.889863163274608	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs2280401	27	GSM1024745,GSM1024747
0.487	0.317375518105264	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs11078597	28	GSM736609,GSM736523
1.466	0.74966390685472	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs2280401	29	GSM736571,GSM736521
2.204	1.08693013619075	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs2280401	30	GSM736599,GSM736591
0.428	0.299089084194135	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs11078597	31	GSM736577,GSM736573
1.783	0.894463519920995	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs2280401	32	GSM736611,GSM736624
1.610	0.817642610299989	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs2280401	33	GSM736542,GSM736511
1.798	0.910823178342899	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs2280401	34	GSM736507,GSM736627
0.391	0.282576582658699	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs11078597	35	GSM1024763
3.149	1.70066883220024	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs11671010,rs4806073	36	GSM736555,GSM736614
0.997	0.546963619591378	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs2280401	37	GSM816646,GSM736575,GSM736533
0.598	0.370155251600229	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs11671010	38	Lookup
1.744	0.86738806502018	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs2280401	39	Lookup
3.444	2.01570304082389	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs11671010,rs16948098,rs4806073	40	GSM816668
0.938	0.486891884982636	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11671010,rs694419	41	GSM816636
2.356	1.15214607575682	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs2280401,rs694419	42	GSM736522,GSM736570
3.056	1.37354897350042	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs2280401	43	GSM1008585
3.742	2.34032095904918	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs11671010,rs16948098,rs2280401	44	GSM736594,GSM736535
0.928	0.515652085775893	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs11671010	45	GSM816669,GSM736634,GSM736552
2.047	1.02043498630898	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs11671010	46	GSM736628,GSM736541
0.950	0.525464275230112	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs11671010	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
1.266	0.649991066860433	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs11671010	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.217	0.234061526990995	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11671010	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
1.710	0.844649278466755	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs11078597,rs11671010	50	GSM736586,GSM736538
