Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
1.608	0.803324290767835	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10501320,rs4790333	1	GSM816644
0.880	0.476212476876809	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11603334,rs1549318	2	Lookup
0.341	0.271631336382436	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs11603334	3	Lookup
1.579	0.754320682435159	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs10501320,rs11603334	4	Lookup
1.433	0.709298412935384	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs10501320,rs11603334	5	Lookup
1.471	0.73743809862627	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10501320,rs11603334	6	GSM816664
0.515	0.32113219484473	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs11603334	7	GSM736607
2.140	1.0121842285737	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs10501320,rs11603334	8	GSM736558,GSM736635
1.825	0.877781616592719	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs10501320,rs11603334	9	GSM736525
3.194	1.68315392409695	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs10501320,rs11558471,rs11603334	10	GSM736512,GSM736561
0.998	0.536333226159009	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs10501320,rs11603334	11	GSM816665,GSM736496,GSM736620
1.120	0.561614221472867	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10501320,rs11603334	12	GSM816656
1.070	0.51685364113551	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10501320,rs11603334	13	GSM816657
1.530	0.768950515819558	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10501320,rs11603334	14	GSM816653
1.167	0.577983630222302	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10501320,rs11603334	15	GSM816658
