Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
1.635	0.883732971128862	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10411210,rs16892766,rs9929218	1	GSM816644
-0.040	0.207201462688722	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4444235,rs9929218	2	Lookup
-0.177	0.153048046428121	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs4939827	3	Lookup
1.632	0.907367236573973	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs10936599,rs3802842,rs4779584	4	Lookup
1.530	0.831762812582422	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs10774214,rs11169552,rs4939827	5	Lookup
-1.252	8.68589517924469e-11	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		6	GSM816664
0.007	0.195883631495746	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs11903757	7	GSM736607
0.240	0.255243480401068	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs4925386	8	GSM736558,GSM736635
-1.095	0	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig		9	GSM736525
-1.117	0	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig		10	GSM736512,GSM736561
0.041	0.229053126206011	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs5934683,rs9929218	11	GSM816665,GSM736496,GSM736620
-0.617	0.0762591135247083	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3802842	12	GSM816656
0.921	0.552037400420527	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10411210,rs3802842,rs4925386	13	GSM816657
0.745	0.461651945075343	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10411210,rs3802842	14	GSM816653
2.068	1.11326140178171	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10411210,rs3802842,rs4925386,rs5934683	15	GSM816658
1.444	0.790017885209281	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10411210,rs3802842,rs7014346	16	GSM816659
0.040	0.228627338943941	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10936599,rs5934683	17	GSM816648
-0.306	0.129873893565973	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs11169552	18	GSM736626,GSM736595
0.635	0.423988536349738	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs10936599,rs11169552	19	GSM736501,GSM736492
1.875	1.09000536822229	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs10936599,rs3824999,rs4939827,rs5934683,rs6687758	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
