Zscore	Cell	Tissue	File	SNPs	Number	Accession
-0.519	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs775227,rs12602978	1	GSM816644
1.952	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2476842,rs9308447,rs775227,rs3204270,rs12602978,rs735539,rs9810890,rs3788848	2	Lookup
1.419	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs775227,rs2302189,rs2888830,rs357894,rs735539	3	Lookup
1.092	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs775227,rs2302189,rs3204270,rs357894,rs12602978	4	Lookup
-0.183	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs775227,rs2302189,rs357894	5	Lookup
1.679	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs775227,rs3204270,rs10404998,rs635808,rs3788848	6	GSM816664
0.211	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs3204270,rs2832191,rs3788848	7	GSM736607
-0.820	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs775227	8	GSM736558,GSM736635
-1.111	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs775227	9	GSM736525
-0.625	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs775227,rs3204270	10	GSM736512,GSM736561
-1.142	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs9308447,rs775227	11	GSM816665,GSM736496,GSM736620
-0.585	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9308447,rs775227,rs2302189	12	GSM816656
-0.773	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs775227,rs2302189,rs9810890	13	GSM816657
-0.550	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9308447,rs775227	14	GSM816653
0.593	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9308447,rs775227,rs357894,rs735539,rs7078219	15	GSM816658
-0.150	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9308447,rs775227,rs10404998	16	GSM816659
1.301	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9308447,rs775227,rs2302189,rs6011002,rs357894,rs9810890,rs3788848	17	GSM816648
-1.321	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs1163656	18	GSM736626,GSM736595
-1.245	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs357894	19	GSM736501,GSM736492
-1.152	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs9308447,rs775227,rs848452	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
0.602	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs357894,rs1163656,rs635808,rs11100904	21	GSM736604,GSM736529
-0.998	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs9308447,rs775227	22	GSM736592,GSM1024760
-0.900	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs3204270	23	GSM736502,GSM1024792
