Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-0.098	0.220364854790702	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1552224,rs2237897,rs391300,rs4430796,rs75493593	1	GSM816644
2.427	1.66388115896414	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11257655,rs11787792,rs12010175,rs1535500,rs1552224,rs2237892,rs2237895,rs2237897,rs231362,rs3786897,rs4812829,rs5945326,rs6815464,rs75493593,rs791595,rs896854	2	Lookup
0.748	0.540546933893647	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs10923931,rs11257655,rs1552224,rs2237897,rs5215,rs75493593,rs791595	3	Lookup
1.084	0.704479516520498	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs11257655,rs11787792,rs12010175,rs1552224,rs515071,rs75493593,rs8042680,rs896854	4	Lookup
-0.007	0.249398990888111	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs11257655,rs13266634,rs1552224,rs2237897,rs75493593,rs896854	5	Lookup
-0.076	0.229721545253	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11257655,rs12010175,rs1552224,rs2237895,rs75493593,rs896854	6	GSM816664
0.221	0.318551301847029	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs11257655,rs13266634,rs1552224,rs2237897,rs75493593	7	GSM736607
-0.454	0.127042429831201	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs11257655,rs1552224,rs5215	8	GSM736558,GSM736635
-0.786	0.0728299209215331	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs11257655,rs1552224,rs2237897	9	GSM736525
-0.834	0.0684233295070375	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs11257655,rs12010175,rs1552224	10	GSM736512,GSM736561
