Zscore	Cell	Tissue	File	SNPs	Number	Accession
-1.136	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2241685,rs10786284	1	GSM816644
1.023	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs220470,rs2842643,rs1918172,rs2677744,rs10858396,rs1059440,rs12575642,rs412050,rs469727	2	Lookup
-0.725	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs2842643,rs412050,rs930421	3	Lookup
0.769	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs9810857,rs2842643,rs10858396,rs412050,rs930421,rs10786284	4	Lookup
-0.326	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs2842643,rs412050,rs930421,rs10786284	5	Lookup
-0.242	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11646411,rs412050,rs8047014,rs930421	6	GSM816664
0.933	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs9810857,rs17367118,rs1059440,rs412050,rs930421	7	GSM736607
2.149	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs2842643,rs17367118,rs3799977,rs412050,rs930421,rs10786284	8	GSM736558,GSM736635
1.401	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs9810857,rs2556378,rs3799977,rs412050,rs469727,rs10786284	9	GSM736525
1.324	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs9810857,rs17367118,rs3799977,rs412050,rs8047014,rs930421	10	GSM736512,GSM736561
1.717	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs9810857,rs2842643,rs2677744,rs3799977,rs10514604,rs12575642,rs412050,rs930421,rs469727,rs10786284	11	GSM816665,GSM736496,GSM736620
3.072	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2842643,rs11243897,rs11134178,rs10858396,rs3799977,rs1059440,rs2281597,rs11074889,rs260461,rs412050,rs930421,rs469727,rs10786284	12	GSM816656
0.441	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs220470,rs1059440,rs2281597,rs412050,rs8047014,rs930421,rs10786284,rs2502731	13	GSM816657
1.460	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2842643,rs17367118,rs130575,rs3799977,rs1059440,rs412050,rs10786284	14	GSM816653
1.713	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9810857,rs2842643,rs3799977,rs1059440,rs10514604,rs412050,rs930421,rs469727,rs10786284	15	GSM816658
0.789	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs220470,rs2842643,rs11243897,rs3799977,rs412050,rs930421,rs10786284	16	GSM816659
1.422	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9810857,rs220470,rs2842643,rs2677744,rs1059440,rs11074889,rs412050,rs2199161,rs8047014,rs10786284	17	GSM816648
-0.749	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs1059440,rs12575642,rs10786284	18	GSM736626,GSM736595
-1.568	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs412050	19	GSM736501,GSM736492
-0.689	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs3799977,rs10514604,rs412050,rs469727,rs10786284	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
0.077	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs1059440,rs412050,rs930421,rs10786284	21	GSM736604,GSM736529
0.587	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs220470,rs2842643,rs3799977,rs10514604,rs412050,rs469727,rs10786284	22	GSM736592,GSM1024760
-0.087	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs220470,rs2842643,rs412050	23	GSM736502,GSM1024792
-0.314	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs16928529,rs412050,rs930421	24	GSM736583,GSM736505
-0.354	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs16928529,rs469727,rs10786284	25	GSM816638
-0.878	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs16928529,rs1059440,rs930421	26	GSM736509,GSM736554
-0.947	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs17651978,rs1059440	27	GSM1024745,GSM1024747
-0.227	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs2842643,rs1059440,rs412050	28	GSM736609,GSM736523
-1.121	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs412050,rs2199161	29	GSM736571,GSM736521
-1.692	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig		30	GSM736599,GSM736591
-0.964	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs1059440,rs412050	31	GSM736577,GSM736573
-1.467	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs412050	32	GSM736611,GSM736624
0.248	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs9810857,rs16928529,rs1059440,rs412050	33	GSM736542,GSM736511
-0.892	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs412050,rs469727	34	GSM736507,GSM736627
1.244	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs2677744,rs11134178,rs1059440,rs2290416,rs412050,rs2199161	35	GSM1024763
-1.257	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs10767942,rs412050	36	GSM736555,GSM736614
-0.190	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs3799977,rs10514604,rs412050,rs2199161,rs469727,rs10786284	37	GSM816646,GSM736575,GSM736533
3.302	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4964805,rs220470,rs2842643,rs16928529,rs2242073,rs10858396,rs1059440,rs11074889,rs12575642,rs412050,rs8047014,rs930421,rs469727,rs10786284,rs2502731	38	Lookup
-0.081	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs2842643,rs16928529,rs6791644,rs10786284	39	Lookup
1.160	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs8074751,rs220470,rs16928529,rs1059440,rs2290416,rs412050,rs2199161,rs10786284	40	GSM816668
