Zscore	Cell	Tissue	File	SNPs	Number	Accession
-1.481	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		1	GSM816644
0.645	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6701713,rs3865444,rs11767557,rs4937314	2	Lookup
0.034	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs4937314,rs2075650	3	Lookup
-0.101	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs4937314,rs2075650	4	Lookup
-0.185	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs1532278,rs4937314	5	Lookup
-0.955	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2075650	6	GSM816664
0.967	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs1532278,rs4420638,rs4937314	7	GSM736607
-0.454	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs4937314	8	GSM736558,GSM736635
0.113	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs744373,rs4937314	9	GSM736525
0.024	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs4420638,rs4937314	10	GSM736512,GSM736561
0.704	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs11218343,rs11767557,rs4937314,rs2075650	11	GSM816665,GSM736496,GSM736620
-0.631	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs744373,rs6859	12	GSM816656
0.563	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3752246,rs6859,rs4937314,rs2075650	13	GSM816657
-0.682	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4937314	14	GSM816653
-0.468	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs519113,rs4937314	15	GSM816658
-1.667	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		16	GSM816659
-0.881	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs744373,rs4937314	17	GSM816648
