Zscore	Cell	Tissue	File	SNPs	Number	Accession
-0.187	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs748404	1	GSM816644
1.131	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1051730,rs748404,rs2736100,rs9387478	2	Lookup
1.565	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs402710,rs748404,rs7216064	3	Lookup
-0.460	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs4975616	4	Lookup
-1.363	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig		5	Lookup
-0.552	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4975616	6	GSM816664
-0.114	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs748404	7	GSM736607
1.259	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs4975616,rs4488809	8	GSM736558,GSM736635
0.826	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs4975616,rs4488809	9	GSM736525
0.782	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs4975616,rs4488809	10	GSM736512,GSM736561
0.683	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs4975616,rs4488809,rs8042374	11	GSM816665,GSM736496,GSM736620
-0.622	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs748404	12	GSM816656
-0.866	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs401681	13	GSM816657
-0.119	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs402710	14	GSM816653
-0.588	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs748404	15	GSM816658
-0.513	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs748404	16	GSM816659
1.781	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4975616,rs748404,rs2736100,rs753955	17	GSM816648
-0.402	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs748404	18	GSM736626,GSM736595
-0.344	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs4975616	19	GSM736501,GSM736492
0.758	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs4975616,rs4488809,rs8042374	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
-0.225	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs748404	21	GSM736604,GSM736529
0.980	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs4975616,rs4488809,rs8042374	22	GSM736592,GSM1024760
0.181	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs4975616	23	GSM736502,GSM1024792
-0.354	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs7086803	24	GSM736583,GSM736505
-0.210	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs748404	25	GSM816638
-1.297	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig		26	GSM736509,GSM736554
0.772	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs1530057,rs9387478	27	GSM1024745,GSM1024747
-0.281	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs1530057	28	GSM736609,GSM736523
-0.616	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs1530057	29	GSM736571,GSM736521
-1.026	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig		30	GSM736599,GSM736591
-0.284	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs1530057	31	GSM736577,GSM736573
-0.206	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs1530057	32	GSM736611,GSM736624
-0.526	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs1530057	33	GSM736542,GSM736511
-0.279	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs9387478	34	GSM736507,GSM736627
-0.345	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs401681	35	GSM1024763
0.516	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs4254535,rs7216064	36	GSM736555,GSM736614
2.120	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs4975616,rs1530057,rs4488809,rs8042374,rs9387478	37	GSM816646,GSM736575,GSM736533
0.933	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs401681,rs4975616,rs10849605,rs2736100	38	Lookup
0.672	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs1051730,rs748404	39	Lookup
-0.631	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs748404	40	GSM816668
-0.208	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs401681,rs2808630	41	GSM816636
-1.179	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig		42	GSM736522,GSM736570
-0.758	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig		43	GSM1008585
0.923	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs4254535,rs7086803,rs2352028	44	GSM736594,GSM736535
1.538	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs4975616,rs748404,rs4488809,rs8042374	45	GSM816669,GSM736634,GSM736552
-0.969	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig		46	GSM736628,GSM736541
0.795	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs4975616,rs4488809,rs8042374	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-0.465	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs748404	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-0.530	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4975616	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
0.410	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs7086803,rs2352028	50	GSM736586,GSM736538
1.361	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs4975616,rs748404,rs4488809,rs8042374	51	GSM816633,GSM816643,GSM736564,GSM736510
0.681	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs748404,rs2736100	52	GSM816633,GSM816643,GSM736564,GSM736510
0.219	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs402710	53	GSM736500,GSM736587
-1.074	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig		54	GSM736600,GSM736493
0.617	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs4254535,rs36600	55	GSM736534,GSM736491
-0.264	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs7086803	56	GSM736613,GSM736526,GSM736613,GSM736526
-0.651	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs7086803	57	GSM736613,GSM736526,GSM736613,GSM736526
2.342	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs1051730,rs4254535,rs4975616,rs4488809,rs8042374	58	GSM816649,GSM736580,GSM736506
-1.170	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig		59	GSM736631,GSM736606
-0.197	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs7086803	60	GSM736569,GSM736597
-0.342	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs748404	61	GSM736585,GSM736532
-0.307	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs7086803	62	GSM736589,GSM736615
-1.038	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig		63	GSM736621,GSM736550
-0.987	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig		64	GSM736632,GSM736528
-0.136	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs748404	65	GSM736549,GSM736557
-0.216	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs748404	66	GSM736527,GSM736548
-0.313	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs7086803	67	GSM736630,GSM736623
1.401	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs402710,rs4975616,rs748404,rs7216064	68	GSM816647
-0.374	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs748404	69	GSM736543,GSM736539
-0.286	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs748404	70	GSM736608,GSM736617
1.337	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs4975616,rs748404,rs4488809,rs8042374	71	Lookup
-1.442	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig		72	Lookup
-1.378	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		73	GSM816629
-0.299	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs7086803	74	GSM736547,GSM736515
1.516	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs4975616,rs753955,rs2352028	75	GSM736495,GSM736636
1.519	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs401681,rs748404,rs2736100,rs1530057	76	GSM816628
-0.509	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs7086803	77	GSM736602,GSM736572
-0.615	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs7086803	78	GSM736524,GSM736605
-0.863	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig		79	GSM736531,GSM736619
-0.969	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig		80	GSM736579,GSM736576
0.489	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs4254535,rs9387478	81	GSM736494,GSM736601
-1.086	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig		82	GSM736568,GSM736540
0.548	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs7086803,rs7216064	83	GSM736516,GSM736504
-0.879	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs748404	84	GSM816642
-0.394	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs1530057	85	GSM736499,GSM736618
1.441	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs748404,rs2736100,rs753955,rs8042374	86	GSM816667
