Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-0.331	0.159288776027893	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs12051548,rs3798722,rs6511720,rs807669	1	GSM816644
-0.330	0.17325658423205	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10127775,rs10830963,rs117616209,rs261342,rs478093,rs4788815,rs6511720,rs7232775,rs807669	2	Lookup
0.769	0.546968267595895	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs2280401,rs2738446,rs478093,rs499368,rs6511720,rs6900341,rs807669	3	Lookup
1.400	0.875024388904157	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs10889332,rs117616209,rs2280401,rs2286963,rs2738446,rs478093,rs6511720,rs712964,rs7232775,rs807669	4	Lookup
0.436	0.406887018528182	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs10889332,rs117616209,rs16939881,rs2280401,rs261342,rs2738446,rs478093,rs6511720	5	Lookup
-0.135	0.212929576307202	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs1260326,rs2108622,rs478093,rs4841132,rs712964	6	GSM816664
0.288	0.34002053495973	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs2280401,rs261342,rs4345897,rs478093,rs6511720	7	GSM736607
-1.320	0.0236394998702795	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs478093	8	GSM736558,GSM736635
-0.509	0.121430703093031	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs10889332,rs117616209,rs478093,rs6511720	9	GSM736525
-0.180	0.199305319796168	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs10889332,rs117616209,rs2280401,rs4351,rs6511720	10	GSM736512,GSM736561
1.707	1.13850465290859	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs10127775,rs10889332,rs117616209,rs2280401,rs261342,rs445925,rs478093,rs6511720,rs712964,rs7232775,rs807669,rs895636,rs9309473,rs964184	11	GSM816665,GSM736496,GSM736620
-0.462	0.147612614895445	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs12051548,rs1260326,rs1303,rs2014355,rs261342,rs4351,rs478093	12	GSM816656
1.903	1.1396056909489	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10127775,rs117616209,rs12051548,rs1260326,rs1303,rs1799884,rs2014355,rs2108622,rs2160387,rs261342,rs4345897,rs4351,rs478093,rs4788815,rs9309473	13	GSM816657
0.468	0.413091964114151	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs1260326,rs2014355,rs4351,rs4841132,rs807669,rs895636	14	GSM816653
0.540	0.443584272552195	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10127775,rs117616209,rs1260326,rs2014355,rs2306786,rs261342,rs4351,rs478093,rs4788815,rs4841132	15	GSM816658
0.205	0.319323443950452	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10500569,rs117616209,rs12483959,rs1303,rs2014355,rs478093,rs4788815,rs651007	16	GSM816659
1.476	0.941979107988252	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10127775,rs10830962,rs10889332,rs117616209,rs12051548,rs1260326,rs174548,rs2014355,rs4351,rs445925,rs478093,rs7072216,rs9309473	17	GSM816648
-0.372	0.158643855665376	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs2280401,rs261342,rs478093,rs6511720,rs964184	18	GSM736626,GSM736595
0.562	0.454480494329741	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs174541,rs2280401,rs2286963,rs261342,rs478093,rs6511720	19	GSM736501,GSM736492
1.676	1.13400139134853	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs10127775,rs10500569,rs10889332,rs117616209,rs16939881,rs174541,rs261342,rs3798722,rs445925,rs478093,rs651007,rs6511720,rs712964,rs7232775,rs895636	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
-0.320	0.165626654167284	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs2286963,rs478093,rs6511720,rs964184	21	GSM736604,GSM736529
0.999	0.668589193417247	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs10127775,rs10889332,rs117616209,rs261342,rs445925,rs4686914,rs478093,rs6511720,rs712964,rs7232775,rs895636	22	GSM736592,GSM1024760
0.027	0.25544723702837	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs2280401,rs4686914,rs478093,rs6511720	23	GSM736502,GSM1024792
-0.047	0.233967136962766	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs16939881,rs2057681,rs478093,rs6511720	24	GSM736583,GSM736505
-0.001	0.247252062682618	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs12507628,rs16939881,rs478093,rs6511720	25	GSM816638
1.621	1.05421135784171	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs12507628,rs16850360,rs16939881,rs1912826,rs2057681,rs2286963,rs261342,rs478093,rs6511720	26	GSM736509,GSM736554
-0.232	0.184126485310923	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs16939881,rs2280401,rs4841132,rs6511720	27	GSM1024745,GSM1024747
0.352	0.369973975152789	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs16939881,rs2286963,rs261342,rs478093,rs6511720	28	GSM736609,GSM736523
0.172	0.308314739134214	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs16939881,rs1912826,rs2280401,rs2286963,rs478093,rs6511720	29	GSM736571,GSM736521
0.908	0.605556300634061	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs12483959,rs16939881,rs1912826,rs2280401,rs6511720	30	GSM736599,GSM736591
0.319	0.35818425853509	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs16939881,rs261342,rs478093,rs6511720,rs807669	31	GSM736577,GSM736573
0.400	0.386314749322131	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs16939881,rs2280401,rs2286963,rs261342,rs6511720	32	GSM736611,GSM736624
1.041	0.668898448276302	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs16939881,rs1912826,rs2280401,rs2286963,rs478093,rs651007,rs6511720	33	GSM736542,GSM736511
0.731	0.529901350447594	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs117616209,rs16939881,rs1912826,rs2280401,rs2286963,rs261342,rs6511720	34	GSM736507,GSM736627
