Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-1.546	8.68588553597002e-11	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		1	GSM816644
0.637	0.460192083881291	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11767557,rs35349669,rs3865444,rs6701713,rs9331896	2	Lookup
3.277	2.16908754021148	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs10498633,rs10792832,rs11771145,rs2075650,rs28834970,rs4147929,rs6733839	3	Lookup
0.363	0.337868395077774	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs2075650,rs4147929,rs6733839	4	Lookup
0.258	0.31180714334535	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs10792832,rs4147929,rs983392	5	Lookup
1.056	0.647962359281314	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1476679,rs2075650,rs35349669,rs4147929	6	GSM816664
0.076	0.24120932914739	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs10792832,rs4420638	7	GSM736607
0.292	0.305070433184938	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs4147929,rs983392	8	GSM736558,GSM736635
-0.625	0.0765682865362269	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs744373	9	GSM736525
0.033	0.228912743455596	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs4147929,rs4420638	10	GSM736512,GSM736561
0.965	0.593797281472173	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs11218343,rs11767557,rs2075650,rs4147929,rs6733839	11	GSM816665,GSM736496,GSM736620
