Zscore	Cell	Tissue	File	SNPs	Number	Accession
-1.240	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		1	GSM816644
-1.680	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig		2	Lookup
0.621	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs10927101,rs1342038	3	Lookup
-1.081	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig		4	Lookup
-1.216	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig		5	Lookup
0.444	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10910200,rs2696835	6	GSM816664
0.694	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs17376456,rs3007729	7	GSM736607
-0.901	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig		8	GSM736558,GSM736635
0.713	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs1342038,rs13064954	9	GSM736525
0.969	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs1342038,rs13064954	10	GSM736512,GSM736561
-0.774	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs1342038	11	GSM816665,GSM736496,GSM736620
-0.808	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11867934	12	GSM816656
-1.776	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		13	GSM816657
-1.395	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		14	GSM816653
-0.612	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4838605	15	GSM816658
0.326	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3007729,rs11867934	16	GSM816659
0.502	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17404956,rs10910200,rs2696835	17	GSM816648
-0.228	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs2811893	18	GSM736626,GSM736595
0.495	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs17376456,rs13064954	19	GSM736501,GSM736492
-0.228	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs2811893,rs1342038	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
-0.292	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs11867934	21	GSM736604,GSM736529
-0.703	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs13064954	22	GSM736592,GSM1024760
0.126	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs11867934	23	GSM736502,GSM1024792
0.437	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs1342038,rs13064954	24	GSM736583,GSM736505
-1.144	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		25	GSM816638
0.091	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs1342038,rs13064954	26	GSM736509,GSM736554
-1.217	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig		27	GSM1024745,GSM1024747
-0.238	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs13064954	28	GSM736609,GSM736523
-0.562	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs10927101	29	GSM736571,GSM736521
-1.210	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig		30	GSM736599,GSM736591
-0.289	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs10927101	31	GSM736577,GSM736573
-1.231	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig		32	GSM736611,GSM736624
