Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-0.282	0.150627602814942	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2650000,rs9393903	1	GSM816644
1.599	0.911917633481439	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10518693,rs2650000,rs2657879,rs2794520,rs4481233,rs6558295,rs9393903	2	Lookup
-1.820	4.34294517858653e-11	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig		3	Lookup
-0.666	0.0861334981629119	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs10518693,rs2657879	4	Lookup
-0.058	0.21656380384971	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs12670403,rs2066938,rs2518049	5	Lookup
-0.435	0.123914992343865	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10518693,rs1260326	6	GSM816664
-0.999	0.0359786576162878	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs9393903	7	GSM736607
-1.503	4.34295000022386e-11	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig		8	GSM736558,GSM736635
-1.647	1.30288210721505e-10	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig		9	GSM736525
-1.654	0	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig		10	GSM736512,GSM736561
-0.621	0.100153599680467	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs10518693,rs272889,rs9393903	11	GSM816665,GSM736496,GSM736620
0.864	0.529712839556455	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs2650000,rs2657879,rs4481233,rs9393903	12	GSM816656
-0.537	0.120858392214842	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10518693,rs1260326,rs2657879	13	GSM816657
-1.027	0.0322824051044352	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326	14	GSM816653
0.223	0.308546726647159	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10518693,rs1260326,rs2657879,rs4329	15	GSM816658
-1.326	0.0178553128401141	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9393903	16	GSM816659
