Zscore	Cell	Tissue	File	SNPs	Number	Accession
1.373	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs270545,rs2173763,rs7174755,rs264272,rs166040	1	GSM816644
-0.378	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12500612,rs2173763,rs7742824	2	Lookup
-0.149	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs2173763,rs1969253	3	Lookup
-0.191	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs2173763,rs604222	4	Lookup
0.393	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs2173763,rs7174755,rs7742824	5	Lookup
-1.180	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2173763	6	GSM816664
0.054	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs1969253,rs8023445	7	GSM736607
0.176	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs2377360,rs2173763	8	GSM736558,GSM736635
-0.072	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs2377360,rs2173763	9	GSM736525
1.753	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs2377360,rs2173763,rs12049330,rs398426,rs7174755	10	GSM736512,GSM736561
-0.856	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs2377360,rs2173763	11	GSM816665,GSM736496,GSM736620
-0.173	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2173763,rs604222,rs17144465	12	GSM816656
0.302	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2173763,rs12049330,rs1969253,rs11055387	13	GSM816657
-0.252	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2377360,rs2173763	14	GSM816653
-0.085	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2377360,rs2173763,rs1969253	15	GSM816658
0.847	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2377360,rs2173763,rs17710780,rs4625554	16	GSM816659
1.331	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2377360,rs2173763,rs604222,rs1969253,rs4238010,rs882632	17	GSM816648
