Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-0.327	0.143787384178013	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11653144,rs1668873	1	GSM816644
0.889	0.577196577049464	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs210134,rs2950390,rs4305276,rs4812048,rs647316,rs9660992	2	Lookup
2.140	1.28108649799341	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs10506328,rs11653144,rs13042885,rs17655730,rs342293,rs7961894	3	Lookup
0.036	0.243623984313713	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs3000073,rs7961894,rs9660992	4	Lookup
4.863	3.7355753442043	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs11071720,rs11734132,rs1354034,rs1668873,rs16971217,rs2015599,rs210134,rs3000073,rs342293,rs7961894,rs9660992	5	Lookup
2.094	1.23244507373972	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2138852,rs6136489,rs649729,rs7961894,rs8109288,rs944002	6	GSM816664
2.536	1.55286575623842	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs10506328,rs11734132,rs1668873,rs17396340,rs2015599,rs342293	7	GSM736607
0.767	0.497907864696377	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs17655730,rs647316,rs7961894	8	GSM736558,GSM736635
1.139	0.690318877705554	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs17655730,rs342293,rs647316,rs7961894	9	GSM736525
2.374	1.45285612791279	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs1172130,rs17655730,rs342293,rs647316,rs7961894,rs9660992	10	GSM736512,GSM736561
0.412	0.381139402380217	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs1172130,rs210134,rs477895,rs647316,rs7961894	11	GSM816665,GSM736496,GSM736620
1.346	0.779921308673923	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10506328,rs1668873,rs17396340,rs17655730,rs3000073,rs7961894	12	GSM816656
1.770	0.970002446537412	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11734132,rs2138852,rs2950390,rs3000073,rs647316,rs7961894,rs9660992	13	GSM816657
0.918	0.597643144829365	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1668873,rs2950390,rs4305276,rs7961894	14	GSM816653
