Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
0.355	0.317088302340238	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1800775,rs507666	1	GSM816644
1.364	0.766989895392063	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1800775,rs507666,rs588136,rs651821,rs9989419	2	Lookup
-0.629	0.073970921109222	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs9989419	3	Lookup
-0.654	0.0683612327390315	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs9989419	4	Lookup
-0.787	0.0554645454255644	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs9989419	5	Lookup
-0.709	0.0609703408905324	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9989419	6	GSM816664
1.314	0.741740717929316	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs4420638,rs7412,rs9989419	7	GSM736607
-0.269	0.131666808140617	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs9989419	8	GSM736558,GSM736635
-1.190	4.82163733276643e-17	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig		9	GSM736525
0.630	0.416235309826444	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs4420638,rs9989419	10	GSM736512,GSM736561
0.435	0.35308267868872	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs10045497,rs1160985,rs9989419	11	GSM816665,GSM736496,GSM736620
2.134	1.22228434893931	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1800775,rs507666,rs588136,rs651821,rs7412,rs9989419	12	GSM816656
-0.955	0.0546174030026226	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1160985,rs9989419	13	GSM816657
0.188	0.266159654418846	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs588136,rs9989419	14	GSM816653
0.197	0.275535281553272	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs507666,rs651821,rs9989419	15	GSM816658
0.529	0.384737581846495	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs507666,rs588136,rs9989419	16	GSM816659
-0.456	0.113645036082479	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs507666,rs9989419	17	GSM816648
1.106	0.633516520723623	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs10045497,rs1160985,rs9989419	18	GSM736626,GSM736595
-0.316	0.122762577039101	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs4420638	19	GSM736501,GSM736492
-0.350	0.132867886180069	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs651821,rs9989419	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
-0.415	0.105921867117802	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs9989419	21	GSM736604,GSM736529
-0.972	0.0375558936871808	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs9989419	22	GSM736592,GSM1024760
-0.323	0.120450144920428	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs9989419	23	GSM736502,GSM1024792
-0.146	0.157532047445909	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs1800775	24	GSM736583,GSM736505
-0.163	0.153682551462001	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1800775	25	GSM816638
-0.349	0.114801654141887	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs1800775	26	GSM736509,GSM736554
