Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
0.336	0.348410167993496	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10517086,rs3024505,rs478222,rs7111341	1	GSM816644
0.865	0.583942032803967	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11203203,rs12708716,rs1465788,rs3024505,rs425105,rs61839660,rs941576,rs947474	2	Lookup
1.414	0.849036014215229	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs1465788,rs2476601,rs3024505,rs425105,rs478222,rs947474	3	Lookup
2.793	1.86746434573247	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs10509540,rs10517086,rs1465788,rs3024505,rs4763879,rs61839660,rs9272346,rs947474,rs9976767	4	Lookup
1.601	0.926169217121246	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs1893217,rs2292239,rs3024505,rs425105,rs4763879,rs61839660,rs947474	5	Lookup
2.840	1.79547452408546	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10509540,rs1265564,rs1465788,rs2304256,rs3024505,rs478222,rs61839660,rs924043,rs947474	6	GSM816664
0.025	0.240747787772146	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs3024505,rs3184504,rs425105	7	GSM736607
2.278	1.39092684876832	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs10509540,rs11203203,rs3024505,rs425105,rs61839660,rs947474	8	GSM736558,GSM736635
2.965	1.99424732110398	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs10509540,rs10517086,rs2292239,rs3024505,rs3184504,rs3825932,rs61839660,rs947474	9	GSM736525
4.060	2.96096592583287	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs10509540,rs10517086,rs3024505,rs3825932,rs425105,rs478222,rs61839660,rs9272346,rs947474,rs9976767	10	GSM736512,GSM736561
2.920	2.05368452489902	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs1004446,rs11203203,rs1265564,rs1465788,rs2542151,rs3024505,rs3184504,rs3825932,rs425105,rs61839660,rs9272346,rs947474	11	GSM816665,GSM736496,GSM736620
0.333	0.353912955770277	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2304256,rs2542151,rs3024505,rs3825932,rs924043,rs947474	12	GSM816656
2.361	1.40132435688998	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11203203,rs12708716,rs1465788,rs2304256,rs2542151,rs3024505,rs3825932,rs425105,rs61839660,rs924043,rs947474	13	GSM816657
2.040	1.21705129609076	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10509540,rs11203203,rs3024505,rs61839660,rs924043,rs9272346,rs947474	14	GSM816653
