Zscore	Cell	Tissue	File	SNPs	Number	Accession
3.297	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17094983,rs16892766,rs10411210,rs9929218,rs8180040,rs3217901,rs39453	1	GSM816644
-0.311	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9929218,rs4444235,rs39453	2	Lookup
-0.221	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs4939827,rs8180040	3	Lookup
2.369	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs3802842,rs3217810,rs4779584,rs8180040,rs39453,rs10936599	4	Lookup
3.186	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs3217810,rs4939827,rs10774214,rs2057314,rs8180040,rs39453,rs11169552	5	Lookup
-0.878	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs39453	6	GSM816664
0.091	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs8180040,rs11903757	7	GSM736607
1.230	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs4925386,rs8180040,rs39453	8	GSM736558,GSM736635
0.647	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs2128382,rs8180040,rs39453	9	GSM736525
1.656	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs8180040,rs3217901,rs39453,rs4813802	10	GSM736512,GSM736561
1.485	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs3217810,rs7315438,rs9929218,rs8180040,rs5934683,rs39453	11	GSM816665,GSM736496,GSM736620
-0.006	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3802842,rs8180040,rs39453	12	GSM816656
1.052	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3802842,rs4925386,rs10411210,rs8180040,rs3217901	13	GSM816657
1.905	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3802842,rs10411210,rs8180040,rs3217901,rs39453	14	GSM816653
1.649	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3802842,rs4925386,rs10411210,rs8180040,rs5934683	15	GSM816658
2.545	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3802842,rs7014346,rs10411210,rs8180040,rs3217901,rs39453	16	GSM816659
2.209	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs59336,rs8180040,rs3217901,rs5934683,rs39453,rs6983267,rs10936599	17	GSM816648
-0.240	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs8180040,rs11169552	18	GSM736626,GSM736595
1.737	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs7315438,rs9365723,rs39453,rs11169552,rs10936599	19	GSM736501,GSM736492
2.612	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs4939827,rs7315438,rs3824999,rs2057314,rs8180040,rs6687758,rs5934683,rs39453,rs10936599	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
2.126	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs4939827,rs2057314,rs8180040,rs39453,rs11169552	21	GSM736604,GSM736529
0.523	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs7315438,rs8180040,rs5934683,rs39453	22	GSM736592,GSM1024760
-1.256	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig		23	GSM736502,GSM1024792
3.133	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs1321311,rs10411210,rs3824999,rs9929218,rs2057314,rs8180040	24	GSM736583,GSM736505
2.599	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs16892766,rs7315438,rs1321311,rs3824999,rs9929218,rs8180040	25	GSM816638
4.929	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs17094983,rs16892766,rs10411210,rs3824999,rs9929218,rs2057314,rs8180040,rs6687758,rs39453,rs4813802	26	GSM736509,GSM736554
1.048	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs17094983,rs2057314,rs39453,rs10936599	27	GSM1024745,GSM1024747
3.242	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs17094983,rs10411210,rs3824999,rs2057314,rs39453,rs4813802,rs10936599	28	GSM736609,GSM736523
2.153	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs10411210,rs3824999,rs2057314,rs4444235,rs4813802,rs10936599	29	GSM736571,GSM736521
2.091	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs10411210,rs2057314,rs39453,rs10936599	30	GSM736599,GSM736591
2.613	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs17094983,rs10411210,rs2057314,rs39453,rs4813802,rs10936599	31	GSM736577,GSM736573
-0.663	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs2057314	32	GSM736611,GSM736624
1.141	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs10411210,rs3824999,rs2057314,rs10936599	33	GSM736542,GSM736511
-0.175	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs2057314,rs39453	34	GSM736507,GSM736627
1.009	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs4925386,rs2057314,rs39453,rs4813802	35	GSM1024763
4.689	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs17094983,rs16892766,rs10505477,rs10411210,rs3824999,rs9929218,rs2057314,rs8180040,rs39453	36	GSM736555,GSM736614
0.634	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs7315438,rs2057314,rs8180040,rs5934683,rs39453	37	GSM816646,GSM736575,GSM736533
0.734	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3802842,rs3217810,rs7315438,rs10411210,rs8180040,rs5934683	38	Lookup
1.966	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs7315438,rs1321311,rs10411210,rs59336,rs39453	39	Lookup
0.435	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10114408,rs9929218,rs8180040,rs39453	40	GSM816668
-1.299	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3802842,rs4925386	41	GSM816636
2.964	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs1321311,rs367615,rs8180040,rs6983267,rs4813802,rs12548021	42	GSM736522,GSM736570
1.549	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs1321311,rs39453	43	GSM1008585
3.606	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs16892766,rs1321311,rs10411210,rs3824999,rs9929218,rs2128382,rs8180040,rs39453,rs4813802	44	GSM736594,GSM736535
2.214	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs7315438,rs3824999,rs2057314,rs8180040,rs5934683,rs39453,rs6983267,rs4813802	45	GSM816669,GSM736634,GSM736552
5.160	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs17094983,rs10505477,rs10411210,rs3824999,rs9929218,rs2057314,rs8180040,rs6687758	46	GSM736628,GSM736541
2.419	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs7315438,rs10505477,rs10411210,rs3824999,rs8180040,rs5934683,rs6983267,rs4813802	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
1.192	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7014346,rs4925386,rs10411210,rs5934683,rs39453	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.717	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4925386,rs10411210,rs4444235,rs39453	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
1.931	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs10411210,rs3824999,rs9929218,rs2057314,rs8180040	50	GSM736586,GSM736538
2.380	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs7315438,rs10411210,rs2057314,rs8180040,rs5934683,rs39453,rs6983267,rs4813802	51	GSM816633,GSM816643,GSM736564,GSM736510
5.056	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7014346,rs4925386,rs10411210,rs3824999,rs59336,rs8180040,rs39453,rs6983267,rs4813802	52	GSM816633,GSM816643,GSM736564,GSM736510
2.409	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs3217810,rs4925386,rs10411210,rs6983267	53	GSM736500,GSM736587
2.134	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs10411210,rs3824999,rs39453,rs6983267	54	GSM736600,GSM736493
3.615	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs17094983,rs16892766,rs10411210,rs9929218,rs2057314,rs8180040,rs6687758	55	GSM736534,GSM736491
4.112	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs17094983,rs16892766,rs9929218,rs59336,rs2057314,rs8180040,rs4813802	56	GSM736613,GSM736526,GSM736613,GSM736526
4.294	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs17094983,rs16892766,rs1321311,rs3824999,rs59336,rs2057314,rs8180040,rs6687758,rs39453,rs2423279	57	GSM736613,GSM736526,GSM736613,GSM736526
