Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
1.216	0.545799215256921	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10998624	1	GSM816644
2.215	0.994250519177744	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10998624,rs9582259	2	Lookup
1.091	0.510065794801367	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs10998624	3	Lookup
1.151	0.522604184112357	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs10998624	4	Lookup
1.024	0.478917248152753	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs10998624	5	Lookup
1.168	0.535650284960895	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10998624	6	GSM816664
1.464	0.614293537822055	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs10998624	7	GSM736607
1.637	0.662559265208555	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs10998624	8	GSM736558,GSM736635
1.250	0.557454308468856	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs10998624	9	GSM736525
1.333	0.580825800606352	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs10998624	10	GSM736512,GSM736561
0.748	0.389406057922769	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs10998624	11	GSM816665,GSM736496,GSM736620
0.947	0.434268756653247	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10998624	12	GSM816656
0.701	0.361672946079762	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10998624	13	GSM816657
1.181	0.514192569303004	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10998624	14	GSM816653
