Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-0.090	0.230520832656784	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10019888,rs1800775,rs1864163,rs2925979,rs643531,rs702485,rs998584	1	GSM816644
1.553	0.952623075667395	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10019888,rs13326165,rs16940212,rs17145738,rs1800775,rs1800961,rs1864163,rs2290547,rs255049,rs261334,rs4917014,rs4939883,rs6065906,rs643531,rs702485,rs9987289,rs9989419	2	Lookup
2.418	1.70271729178757	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs10019888,rs1077835,rs1121980,rs12748152,rs13326165,rs17695224,rs2293889,rs2925979,rs2967605,rs386000,rs4129767,rs643531,rs998584,rs9989419	3	Lookup
0.723	0.53716711569683	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs1532624,rs2923084,rs2925979,rs386000,rs4917014,rs581080,rs643531,rs702485,rs731839,rs9989419	4	Lookup
0.900	0.629410518670142	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs10019888,rs1121980,rs13326165,rs1532624,rs2925979,rs4917014,rs643531,rs6805251,rs702485,rs998584,rs9989419	5	Lookup
0.670	0.508474451574108	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10019888,rs11869286,rs16940212,rs1864163,rs2925979,rs2967605,rs3890182,rs4939883,rs998584,rs9989419	6	GSM816664
1.052	0.726296297452762	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs10019888,rs13326165,rs17145738,rs174546,rs4420638,rs4660293,rs7120118,rs731839,rs9989419	7	GSM736607
1.285	0.814091291873156	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs10019888,rs1532624,rs2278426,rs255049,rs2925979,rs643531,rs702485,rs9989419	8	GSM736558,GSM736635
0.637	0.503181170907384	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs10019888,rs1121980,rs1532624,rs16942887,rs4129767,rs4917014,rs4983559,rs643531	9	GSM736525
0.957	0.658654211343887	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs10019888,rs1532624,rs16942887,rs174546,rs2954029,rs4420638,rs4983559,rs643531,rs9989419	10	GSM736512,GSM736561
0.816	0.587995291656955	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs10019888,rs13326165,rs1532624,rs16942887,rs2074356,rs2290547,rs255049,rs2925979,rs4660293,rs499974,rs643531,rs702485,rs964184,rs9989419	11	GSM816665,GSM736496,GSM736620
