Zscore	Cell	Tissue	File	SNPs	Number	Accession
-0.215	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267	1	GSM816644
0.909	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs4796217,rs4129267,rs16957063,rs8109578	2	Lookup
2.429	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs2250417,rs6761,rs4129267,rs169082,rs8109578	3	Lookup
0.802	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs9635963,rs8109578	4	Lookup
1.940	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs1880887,rs6761,rs11065611,rs169082,rs8109578	5	Lookup
3.271	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs1939992,rs10466868,rs4796217,rs4129267,rs17369571,rs11065611,rs8109578	6	GSM816664
1.909	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs1880887,rs4129267,rs169082,rs8109578	7	GSM736607
1.909	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs169082,rs8109578	8	GSM736558,GSM736635
0.463	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs169082,rs8109578	9	GSM736525
1.042	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs1880887,rs169082,rs8109578	10	GSM736512,GSM736561
1.225	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs4796217,rs4129267,rs169082,rs8109578	11	GSM816665,GSM736496,GSM736620
2.148	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs505922,rs6761,rs4129267,rs17369571,rs169082,rs8109578	12	GSM816656
3.481	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761276,rs4796217,rs9635963,rs4129267,rs17369571,rs16957063,rs2900976,rs169082,rs8109578	13	GSM816657
1.023	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs169082,rs8109578	14	GSM816653
1.672	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs505922,rs6761,rs4129267,rs169082,rs8109578	15	GSM816658
1.182	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs505922,rs4796217,rs169082,rs8109578	16	GSM816659
1.713	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs9635963,rs4129267,rs17369571,rs2900976,rs169082,rs8109578	17	GSM816648
2.219	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs7112513,rs4129267,rs11637235,rs169082,rs8109578	18	GSM736626,GSM736595
0.206	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs8109578	19	GSM736501,GSM736492
1.988	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs4796217,rs4129267,rs7577642,rs11065611,rs169082,rs8109578	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
1.071	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267,rs11065611,rs8109578	21	GSM736604,GSM736529
1.366	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs4796217,rs4129267,rs169082,rs8109578	22	GSM736592,GSM1024760
1.031	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs169082,rs8109578	23	GSM736502,GSM1024792
1.150	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs17415853,rs4129267	24	GSM736583,GSM736505
1.335	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs17415853,rs4129267,rs11065611	25	GSM816638
-0.465	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267	26	GSM736509,GSM736554
-0.286	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267	27	GSM1024745,GSM1024747
-0.141	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267	28	GSM736609,GSM736523
-0.550	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267	29	GSM736571,GSM736521
0.203	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs11065611	30	GSM736599,GSM736591
-0.882	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs9303029	31	GSM736577,GSM736573
-0.651	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs9303029	32	GSM736611,GSM736624
1.014	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6930337,rs4129267,rs11065611	33	GSM736542,GSM736511
0.510	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs10466868,rs11065611	34	GSM736507,GSM736627
1.480	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs505922,rs4796217,rs16957063,rs4889294	35	GSM1024763
0.509	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs17415853,rs4129267	36	GSM736555,GSM736614
0.946	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs4796217,rs4129267,rs169082,rs8109578	37	GSM816646,GSM736575,GSM736533
2.804	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs2237878,rs7112513,rs10466868,rs505922,rs6761,rs4796217,rs6472866,rs17369571,rs16957063,rs2900976	38	Lookup
0.231	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4796217,rs11065611	39	Lookup
-0.828	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267	40	GSM816668
2.261	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs9635963,rs4129267,rs6472866,rs17369571,rs7577642,rs16957063,rs169082	41	GSM816636
2.717	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs1880887,rs4129267,rs3885683,rs11065611,rs10092658	42	GSM736522,GSM736570
1.543	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs2081670,rs11065611	43	GSM1008585
0.424	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs7112513,rs17415853,rs4129267	44	GSM736594,GSM736535
1.546	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs4796217,rs4129267,rs7577642,rs169082,rs8109578	45	GSM816669,GSM736634,GSM736552
0.113	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267	46	GSM736628,GSM736541
1.343	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs4796217,rs4129267,rs169082,rs8109578	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.534	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs505922,rs4796217,rs5751901	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-0.638	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4796217	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
-0.264	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267	50	GSM736586,GSM736538
2.601	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs2250417,rs505922,rs6761,rs4796217,rs4129267,rs11065611,rs169082,rs8109578	51	GSM816633,GSM816643,GSM736564,GSM736510
1.136	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs4129267,rs3885683	52	GSM816633,GSM816643,GSM736564,GSM736510
-0.030	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs8109578	53	GSM736500,GSM736587
-0.509	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs9303029	54	GSM736600,GSM736493
0.562	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs17415853,rs4129267	55	GSM736534,GSM736491
0.754	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs7112513,rs4129267	56	GSM736613,GSM736526,GSM736613,GSM736526
1.007	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs7112513,rs6930337,rs4129267,rs7577642	57	GSM736613,GSM736526,GSM736613,GSM736526
2.559	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs4796217,rs4129267,rs7577642,rs11065611,rs169082,rs8109578	58	GSM816649,GSM736580,GSM736506
-0.066	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs2250417	59	GSM736631,GSM736606
-0.155	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267	60	GSM736569,GSM736597
0.490	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267,rs7577642	61	GSM736585,GSM736532
1.234	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs2250417,rs7112513,rs4129267	62	GSM736589,GSM736615
0.991	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs7112513,rs1779876,rs4129267	63	GSM736621,GSM736550
0.513	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs7112513,rs4129267	64	GSM736632,GSM736528
-0.082	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267	65	GSM736549,GSM736557
-0.135	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267	66	GSM736527,GSM736548
0.416	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267,rs7577642	67	GSM736630,GSM736623
0.951	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs2237878,rs505922,rs4796217,rs4129267,rs3885683	68	GSM816647
-0.216	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267	69	GSM736543,GSM736539
0.550	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267,rs7577642	70	GSM736608,GSM736617
1.286	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs4796217,rs9635963,rs4129267,rs169082,rs8109578	71	Lookup
-0.183	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267,rs7577642	72	Lookup
0.728	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4796217,rs17369571,rs7577642	73	GSM816629
0.548	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs2081670,rs4129267	74	GSM736547,GSM736515
1.136	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs2237878,rs1880887,rs7577642,rs11065611	75	GSM736495,GSM736636
1.592	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs2237878,rs505922,rs6761,rs4796217,rs4129267,rs17369571	76	GSM816628
0.232	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs7112513,rs4129267	77	GSM736602,GSM736572
0.704	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs17415853,rs4129267,rs11065611	78	GSM736524,GSM736605
0.452	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267	79	GSM736531,GSM736619
0.879	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs6761,rs4129267	80	GSM736579,GSM736576
-0.379	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs4129267	81	GSM736494,GSM736601
1.278	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs17415853,rs4129267,rs11065611	82	GSM736568,GSM736540
0.381	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs9303029,rs17415853,rs4129267	83	GSM736516,GSM736504
