Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
1.003	0.590503393276382	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs20541,rs2082412,rs33980500	1	GSM816644
2.206	1.2048643971827	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12720356,rs20541,rs2546890,rs280519,rs495337,rs702873	2	Lookup
0.815	0.497599419223838	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs2546890,rs495337,rs610604	3	Lookup
-0.090	0.193563048041773	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs20541,rs2546890	4	Lookup
-0.191	0.172182401898536	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs17728338,rs2546890	5	Lookup
0.900	0.531370847647656	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12720356,rs2546890,rs280519	6	GSM816664
-1.439	0	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig		7	GSM736607
0.432	0.344339346926347	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs20541,rs2546890	8	GSM736558,GSM736635
0.302	0.30118021430933	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs2546890,rs610604	9	GSM736525
1.706	0.992679571903451	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs17728338,rs20541,rs4085613,rs8016947	10	GSM736512,GSM736561
2.898	1.80628063078806	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs20541,rs2066808,rs2546890,rs4085613,rs4795067,rs610604,rs8016947	11	GSM816665,GSM736496,GSM736620
1.750	0.92817850664454	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12720356,rs17728338,rs20541,rs2546890,rs8016947	12	GSM816656
0.775	0.476890702473305	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17728338,rs2546890,rs280519,rs495337	13	GSM816657
0.144	0.254271781464629	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17728338,rs20541	14	GSM816653
1.782	0.997117992064324	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12720356,rs17728338,rs20541,rs280519,rs8016947	15	GSM816658
1.277	0.730306621963726	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10782001,rs12720356,rs17728338,rs280519	16	GSM816659
