Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
0.396	0.334144631222086	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs137686,rs17348299	1	GSM816644
1.612	0.877571652605243	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs137686,rs17348299,rs3788556,rs7224668,rs909674	2	Lookup
2.059	1.15593630410204	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs137686,rs17348299,rs4821897,rs909674	3	Lookup
0.259	0.291708326882234	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs137686,rs4821897	4	Lookup
3.366	2.09585055833515	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs10813951,rs137686,rs17348299,rs4821897,rs6421315,rs909674	5	Lookup
2.713	1.56414383435658	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs137686,rs17348299,rs4821897,rs4930561,rs7224668	6	GSM816664
2.400	1.35584972017807	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs137686,rs4821897,rs7224668,rs909674	7	GSM736607
1.802	0.938594636879937	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs137686,rs17348299,rs909674	8	GSM736558,GSM736635
1.535	0.837385854374022	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs137686,rs17348299,rs4821897	9	GSM736525
2.193	1.26978300585614	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs137686,rs17348299,rs4821897,rs909674	10	GSM736512,GSM736561
1.174	0.684367723635213	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs137686,rs17348299,rs4821897,rs909674	11	GSM816665,GSM736496,GSM736620
0.290	0.305853492976647	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs137686,rs17348299,rs7224668	12	GSM816656
1.554	0.829566590587195	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1122979,rs137686,rs17348299,rs3788556,rs909674	13	GSM816657
2.904	1.69725705726909	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1122979,rs137686,rs17348299,rs4821897,rs7652995	14	GSM816653
1.846	1.02047597241776	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs137686,rs17348299,rs2186369,rs4930561,rs909674	15	GSM816658
2.305	1.31449448153563	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs137686,rs17348299,rs2186369,rs3788556,rs4821897	16	GSM816659
1.124	0.644613490787717	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11847263,rs137686,rs17348299,rs909674	17	GSM816648
2.075	1.13516298579503	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs1122979,rs137686,rs17348299,rs6421315	18	GSM736626,GSM736595
0.433	0.351815954331833	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs137686,rs6421315	19	GSM736501,GSM736492
1.035	0.603238115053231	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs137686,rs17348299,rs4821897,rs909674	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
1.505	0.81593205708536	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs137686,rs17348299,rs6421315	21	GSM736604,GSM736529
2.058	1.15965054791624	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs137686,rs17348299,rs4821897,rs6421315,rs909674	22	GSM736592,GSM1024760
1.835	0.925727775799613	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs137686,rs17348299,rs6421315	23	GSM736502,GSM1024792
