Zscore	Cell	Tissue	File	SNPs	Number	Accession
-0.282	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12505749	1	GSM816644
-0.717	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12505749	2	Lookup
-0.031	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs12505749	3	Lookup
-0.076	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs12505749	4	Lookup
-0.175	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs12505749	5	Lookup
0.399	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12505749,rs8036030	6	GSM816664
0.896	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs12505749,rs8036030	7	GSM736607
0.182	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs12505749	8	GSM736558,GSM736635
2.831	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs17486278,rs12505749,rs8036030,rs892961	9	GSM736525
1.894	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs715921,rs17486278,rs12505749	10	GSM736512,GSM736561
1.302	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs17486278,rs2322734,rs12505749,rs8036030	11	GSM816665,GSM736496,GSM736620
0.967	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7607316,rs17486278,rs12505749	12	GSM816656
-0.113	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs715921,rs12505749	13	GSM816657
1.753	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs715921,rs17486278,rs12505749	14	GSM816653
0.866	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs181654,rs17486278,rs12505749	15	GSM816658
1.588	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17486278,rs12505749,rs8036030	16	GSM816659
