Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-0.586	0.0816922356773425	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10494366	1	GSM816644
0.109	0.257627682646316	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12296050,rs12576239,rs2074518	2	Lookup
0.238	0.284860640153212	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs12576239,rs8049607	3	Lookup
1.002	0.570188625418923	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs12576239,rs2074238,rs2074518	4	Lookup
0.069	0.236791284954	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs12576239,rs8049607	5	Lookup
0.862	0.5254549110796	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12576239,rs1320976,rs2074238	6	GSM816664
-1.307	4.34294517858653e-11	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig		7	GSM736607
-1.209	4.34294517858653e-11	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig		8	GSM736558,GSM736635
-0.381	0.114802633312639	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs1320976	9	GSM736525
-1.341	4.82163733276643e-17	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig		10	GSM736512,GSM736561
-1.751	0	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig		11	GSM816665,GSM736496,GSM736620
-0.445	0.127427145365075	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12296050,rs2074518	12	GSM816656
-0.546	0.107909660376213	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1320976,rs2074238	13	GSM816657
-0.579	0.0831435485495377	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs846111	14	GSM816653
-1.913	4.34293553531186e-11	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		15	GSM816658
