Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-0.455	0.0978225182900914	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3024505	1	GSM816644
-0.552	0.103616384632905	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12708716,rs3024505	2	Lookup
0.427	0.337830604436886	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs2476601,rs3024505	3	Lookup
0.234	0.280293931192465	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs3024505,rs7528684	4	Lookup
0.221	0.274139023273459	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs2292239,rs3024505	5	Lookup
0.965	0.565159506872752	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2304256,rs3024505,rs7528684	6	GSM816664
0.648	0.41987424957505	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs3024505,rs3184504	7	GSM736607
-0.192	0.150252728092211	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs3024505	8	GSM736558,GSM736635
1.722	0.948326877216452	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs2292239,rs3024505,rs3184504	9	GSM736525
-0.327	0.123422598286806	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs3024505	10	GSM736512,GSM736561
1.206	0.708133436742388	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs1004446,rs2542151,rs3024505,rs3184504	11	GSM816665,GSM736496,GSM736620
0.269	0.295308626503381	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2304256,rs2542151,rs3024505	12	GSM816656
0.779	0.467261880354807	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12708716,rs2304256,rs2542151,rs3024505	13	GSM816657
0.312	0.305236281455638	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3024505,rs7528684	14	GSM816653
0.425	0.348980265882934	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2304256,rs2542151,rs3024505	15	GSM816658
2.287	1.31871915134548	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2542151,rs3024505,rs3087243,rs4788084,rs689	16	GSM816659
0.409	0.349526195875687	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2304256,rs2542151,rs3024505	17	GSM816648
1.289	0.717988085664664	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs2476601,rs3024505,rs3184504	18	GSM736626,GSM736595
-0.248	0.136536538147979	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs3024505	19	GSM736501,GSM736492
0.400	0.350077640246706	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs1004446,rs2542151,rs3024505	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
-0.307	0.123112155442256	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs3024505	21	GSM736604,GSM736529
2.150	1.25055376790571	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs1004446,rs12722495,rs2542151,rs3024505,rs3184504	22	GSM736592,GSM1024760
0.767	0.454433788860479	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs3024505,rs3087243	23	GSM736502,GSM1024792
-0.133	0.160059101031761	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs3024505	24	GSM736583,GSM736505
-0.145	0.157183684555774	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3024505	25	GSM816638
-0.318	0.122802569169281	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs3024505	26	GSM736509,GSM736554
0.543	0.377657653475111	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs3184504,rs4788084	27	GSM1024745,GSM1024747
-0.195	0.146638242003852	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs3184504	28	GSM736609,GSM736523
-0.387	0.108261398678623	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs3184504	29	GSM736571,GSM736521
0.039	0.201673980894332	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs3184504	30	GSM736599,GSM736591
1.577	0.879221912837799	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs3024505,rs3184504,rs4788084	31	GSM736577,GSM736573
-0.244	0.137405719072398	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs2304256	32	GSM736611,GSM736624
0.607	0.409859932873319	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs3024505,rs3184504	33	GSM736542,GSM736511
0.699	0.443907112338769	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs3184504,rs4788084	34	GSM736507,GSM736627
0.453	0.355193601218102	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs3184504,rs4788084	35	GSM1024763
-0.228	0.138985260577327	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs3024505	36	GSM736555,GSM736614
0.559	0.413482980213515	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs1004446,rs2542151,rs3024505	37	GSM816646,GSM736575,GSM736533
0.484	0.373712419552974	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1004446,rs2304256,rs2542151,rs3024505	38	Lookup
0.638	0.416082604071849	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs1004446,rs4788084	39	Lookup
0.596	0.4099273614982	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1004446,rs12708716,rs3024505	40	GSM816668
0.055	0.237547028703873	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2304256,rs2542151,rs3087243	41	GSM816636
-0.931	4.34294517858653e-11	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig		42	GSM736522,GSM736570
-1.066	8.68589035760736e-11	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig		43	GSM1008585
1.198	0.666722698493755	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs3024505,rs3087243,rs4788084	44	GSM736594,GSM736535
1.882	1.13204748522379	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs1004446,rs2476601,rs2542151,rs3024505,rs3087243	45	GSM816669,GSM736634,GSM736552
-0.067	0.175134902580068	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs3024505	46	GSM736628,GSM736541
