Zscore	Cell	Tissue	File	SNPs	Number	Accession
2.944	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1016343,rs445114,rs902774,rs4430796,rs10875943,rs2735839,rs12621278,rs6983561,rs5759167	1	GSM816644
-0.137	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs103294,rs902774,rs10875943,rs7127900,rs10486567,rs2242652	2	Lookup
0.521	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs7679673,rs902774,rs742134,rs1465618,rs6465657	3	Lookup
0.854	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs4242384,rs902774,rs742134,rs4242382,rs7501939,rs16902094	4	Lookup
1.694	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs9623117,rs11704416,rs902774,rs12621278,rs6465657,rs7501939,rs1512268,rs5759167	5	Lookup
0.437	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9623117,rs902774,rs10875943,rs2735839,rs8102476	6	GSM816664
2.343	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs9623117,rs17023900,rs11704416,rs902774,rs1465618,rs1512268,rs5759167	7	GSM736607
-1.096	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs6763931	8	GSM736558,GSM736635
1.963	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs6763931,rs1447295,rs902774,rs6465657,rs5759167,rs10934853,rs16902094	9	GSM736525
1.116	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs1016343,rs6763931,rs902774,rs5759167,rs16902094	10	GSM736512,GSM736561
1.518	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs6763931,rs12653946,rs445114,rs11704416,rs902774,rs742134,rs2292884,rs5759167,rs16902094	11	GSM816665,GSM736496,GSM736620
0.305	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11228565,rs12653946,rs902774,rs10875943,rs2292884,rs2242652	12	GSM816656
-0.397	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs902774,rs10875943,rs2292884,rs7127900,rs2242652	13	GSM816657
0.271	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs902774,rs10875943,rs10934853,rs16902094	14	GSM816653
0.713	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12653946,rs902774,rs10875943,rs4242382,rs2242652,rs5759167,rs16902094	15	GSM816658
-1.745	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs902774	16	GSM816659
0.566	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs902774,rs10875943,rs742134,rs3123078,rs5759167,rs6983267,rs16902094	17	GSM816648
4.003	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs1016343,rs10505483,rs445114,rs11704416,rs902774,rs742134,rs16901979,rs6465657,rs13254738,rs5759167,rs16902094	18	GSM736626,GSM736595
1.929	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs9623117,rs12653946,rs11704416,rs902774,rs12621278,rs10503733,rs1512268,rs5759167	19	GSM736501,GSM736492
1.526	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs9623117,rs11228565,rs12653946,rs445114,rs11704416,rs902774,rs742134,rs2292884,rs1983891,rs1512268,rs5759167	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
1.484	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs1016343,rs902774,rs742134,rs16901979,rs6465657,rs5759167	21	GSM736604,GSM736529
1.196	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs12653946,rs445114,rs11704416,rs902774,rs12621278,rs742134,rs2292884,rs5759167	22	GSM736592,GSM1024760
0.836	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs9623117,rs902774,rs5759167,rs16902094	23	GSM736502,GSM1024792
2.383	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs1016343,rs6763931,rs11704416,rs902774,rs4430796,rs12621278,rs6465657,rs7501939	24	GSM736583,GSM736505
0.144	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1016343,rs902774,rs4430796,rs6465657	25	GSM816638
1.016	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs1016343,rs6763931,rs11704416,rs902774,rs4430796,rs17021918,rs16902094	26	GSM736509,GSM736554
0.090	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs1016343,rs11704416,rs902774,rs11672691	27	GSM1024745,GSM1024747
1.257	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs11704416,rs902774,rs12621278,rs11672691,rs6465657,rs5759167	28	GSM736609,GSM736523
1.117	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs11704416,rs902774,rs12621278,rs11672691,rs6465657,rs17021918,rs5759167	29	GSM736571,GSM736521
1.539	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs11704416,rs902774,rs9311171,rs11672691,rs7501939	30	GSM736599,GSM736591
2.808	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs11704416,rs902774,rs12500426,rs12621278,rs11672691,rs6465657,rs17021918,rs5759167	31	GSM736577,GSM736573
1.703	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs11704416,rs902774,rs12621278,rs11672691,rs6465657,rs5759167	32	GSM736611,GSM736624
2.659	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs1016343,rs6763931,rs11704416,rs902774,rs12621278,rs11672691,rs6465657,rs17021918,rs5759167	33	GSM736542,GSM736511
-0.241	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs902774,rs11672691,rs5759167	34	GSM736507,GSM736627
1.096	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs11704416,rs902774,rs12621278,rs11672691,rs6465657,rs5759167	35	GSM1024763
0.915	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs1016343,rs11704416,rs902774,rs4430796,rs6465657,rs5759167	36	GSM736555,GSM736614
3.484	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs10505483,rs12653946,rs445114,rs11704416,rs902774,rs12621278,rs11672691,rs742134,rs2292884,rs6465657,rs7501939,rs17021918,rs5759167,rs817826	37	GSM816646,GSM736575,GSM736533
2.236	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12653946,rs445114,rs11704416,rs902774,rs12621278,rs2292884,rs1983891,rs7127900,rs6465657,rs4962416,rs2242652,rs817826,rs16902094	38	Lookup
2.440	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs9623117,rs11704416,rs902774,rs12621278,rs1983891,rs1465618,rs1512268,rs5759167,rs10934853	39	Lookup
