Zscore	Cell	Tissue	File	SNPs	Number	Accession
0.943	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1659258,rs326155,rs962528	1	GSM816644
-0.550	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs326155,rs16910421	2	Lookup
0.179	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs3783938,rs326155	3	Lookup
-0.510	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs326155	4	Lookup
0.079	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs1411916,rs326155	5	Lookup
-0.044	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6504663,rs11231299	6	GSM816664
0.493	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs326155,rs10910018	7	GSM736607
-0.130	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs10910018	8	GSM736558,GSM736635
-0.533	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs326155	9	GSM736525
-0.697	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs326155	10	GSM736512,GSM736561
0.816	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs1659258,rs326155,rs11231299,rs2241193	11	GSM816665,GSM736496,GSM736620
-1.752	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		12	GSM816656
0.097	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs326155,rs2267193,rs16910421	13	GSM816657
-0.727	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs326155	14	GSM816653
-0.353	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs326155,rs2241193	15	GSM816658
-0.740	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs326155	16	GSM816659
-0.436	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17744121,rs10910018	17	GSM816648
0.348	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs3783938,rs326155	18	GSM736626,GSM736595
-0.717	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs745978	19	GSM736501,GSM736492
1.567	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs1659258,rs1411916,rs326155,rs11839514,rs11231299,rs2241193	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
1.859	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs3783938,rs326155,rs962528,rs16910421	21	GSM736604,GSM736529
0.883	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs1659258,rs326155,rs11231299,rs2241193	22	GSM736592,GSM1024760
-0.285	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs2241193	23	GSM736502,GSM1024792
-0.508	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs16910421	24	GSM736583,GSM736505
1.237	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3783938,rs1411916,rs326155	25	GSM816638
1.481	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs3783938,rs962528,rs16910421,rs815847	26	GSM736509,GSM736554
-0.485	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs326155	27	GSM1024745,GSM1024747
-0.499	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs1411916	28	GSM736609,GSM736523
0.076	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs1411916,rs326155	29	GSM736571,GSM736521
-0.185	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs3783938	30	GSM736599,GSM736591
-0.410	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs326155	31	GSM736577,GSM736573
0.613	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs3783938,rs326155	32	GSM736611,GSM736624
0.937	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs1411916,rs326155,rs2241193	33	GSM736542,GSM736511
0.356	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs3783938,rs326155	34	GSM736507,GSM736627
0.908	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs326155,rs2278255,rs10910018	35	GSM1024763
1.935	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs3783938,rs1411916,rs326155,rs16910421	36	GSM736555,GSM736614
0.537	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs1659258,rs326155,rs11231299,rs2241193	37	GSM816646,GSM736575,GSM736533
-0.377	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs326155,rs2278255,rs16910421	38	Lookup
1.666	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs1411916,rs326155,rs962528,rs2241193	39	Lookup
0.845	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1411916,rs326155,rs962528,rs815847	40	GSM816668
1.514	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6876835,rs6504663,rs16910421,rs815847,rs2241193,rs10910018	41	GSM816636
1.109	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs3783938,rs1411916,rs962528	42	GSM736522,GSM736570
1.387	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs1411916,rs326155	43	GSM1008585
-0.305	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs326155,rs962528	44	GSM736594,GSM736535
1.957	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs1659258,rs11998649,rs326155,rs11231299,rs2241193,rs7085142	45	GSM816669,GSM736634,GSM736552
1.324	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs3783938,rs1411916,rs16910421	46	GSM736628,GSM736541
0.505	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs1659258,rs326155,rs11231299,rs2241193	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
