Zscore	Cell	Tissue	File	SNPs	Number	Accession
0.242	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs78022502,rs58370486,rs72832584	1	GSM816644
0.996	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs147845115,rs115102486,rs75617873,rs78022502,rs4794202,rs17301739,rs11023139	2	Lookup
0.146	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs78022502,rs58370486,rs1861525	3	Lookup
-1.023	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs78022502	4	Lookup
-0.587	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs78022502,rs58370486	5	Lookup
-0.111	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs115102486,rs78022502,rs4794202	6	GSM816664
-0.881	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs1861525	7	GSM736607
-0.484	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs78022502	8	GSM736558,GSM736635
-0.811	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs11023139	9	GSM736525
-0.849	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs11023139	10	GSM736512,GSM736561
1.232	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs78022502,rs4794202,rs1861525,rs17301739,rs4836694,rs11023139	11	GSM816665,GSM736496,GSM736620
-0.677	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs115102486,rs75617873,rs78022502	12	GSM816656
-0.889	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs115102486,rs112724034,rs4836694	13	GSM816657
1.070	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4794202,rs17301739,rs4836694,rs11023139	14	GSM816653
-0.554	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs115102486,rs117964204,rs78022502	15	GSM816658
-1.379	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4836694	16	GSM816659
-1.348	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4794202,rs4836694	17	GSM816648
0.067	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs78022502,rs58370486,rs1861525	18	GSM736626,GSM736595
-0.360	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs78022502,rs11023139	19	GSM736501,GSM736492
1.292	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs78022502,rs4794202,rs58370486,rs17301739,rs340635,rs4836694,rs11023139	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
-0.251	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs78022502,rs58370486	21	GSM736604,GSM736529
0.693	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs78022502,rs4794202,rs17301739,rs4836694,rs11023139	22	GSM736592,GSM1024760
-0.542	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs78022502	23	GSM736502,GSM1024792
