Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
1.658	0.893545011951901	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs508487,rs6511720,rs660240	1	GSM816644
-0.134	0.181539956880134	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3213545,rs6511720	2	Lookup
2.490	1.41113498835255	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs1800562,rs2075650,rs3213545,rs6511720	3	Lookup
1.482	0.801998180555093	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs1800562,rs2075650,rs6511720	4	Lookup
-0.441	0.100253978023996	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs6511720	5	Lookup
2.271	1.3131409831844	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs2075650,rs3213545,rs508487	6	GSM816664
-0.186	0.149278668991773	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs6511720	7	GSM736607
1.192	0.624672005157596	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs1800562,rs3213545	8	GSM736558,GSM736635
-0.115	0.164682769622098	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs6511720	9	GSM736525
-0.178	0.150433290449111	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs6511720	10	GSM736512,GSM736561
0.774	0.497026671819184	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs2075650,rs445925,rs6511720	11	GSM816665,GSM736496,GSM736620
-0.781	0.0568250583268101	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326	12	GSM816656
0.659	0.430341665637821	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs2075650,rs508487	13	GSM816657
0.667	0.432316546130898	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs3213545	14	GSM816653
-0.762	0.0588528866891203	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326	15	GSM816658
