Zscore	Cell	Tissue	File	SNPs	Number	Accession
2.678	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1150668,rs11225148,rs7953508,rs9469890	1	GSM816644
-0.658	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7953508	2	Lookup
-1.154	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig		3	Lookup
-0.185	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs7953508	4	Lookup
0.507	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs1150668,rs7953508	5	Lookup
-1.193	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		6	GSM816664
0.983	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs1150668,rs9469890	7	GSM736607
0.350	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs1150668	8	GSM736558,GSM736635
0.190	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs1150668	9	GSM736525
0.148	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs281379	10	GSM736512,GSM736561
0.114	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs1150668,rs9469890	11	GSM816665,GSM736496,GSM736620
-1.519	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		12	GSM816656
-0.572	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11249608	13	GSM816657
-1.036	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		14	GSM816653
-1.368	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		15	GSM816658
-1.328	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		16	GSM816659
-1.402	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		17	GSM816648
0.801	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs1150668,rs9469890	18	GSM736626,GSM736595
-1.212	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig		19	GSM736501,GSM736492
1.563	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs1150668,rs7953508,rs4788196,rs9469890	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
-0.061	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs1150668	21	GSM736604,GSM736529
1.208	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs1150668,rs9469890,rs786425	22	GSM736592,GSM1024760
-0.800	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig		23	GSM736502,GSM1024792
1.947	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs1150668,rs9469890,rs10780944	24	GSM736583,GSM736505
2.608	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1150668,rs11225148,rs9469890,rs10780944	25	GSM816638
2.494	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs2090409,rs11225148,rs7953508,rs9469890	26	GSM736509,GSM736554
-0.094	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs9469890	27	GSM1024745,GSM1024747
1.032	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs7953508,rs9469890	28	GSM736609,GSM736523
1.306	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs3118906,rs7953508,rs9469890	29	GSM736571,GSM736521
1.395	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs7953508,rs9469890	30	GSM736599,GSM736591
-0.145	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs9469890	31	GSM736577,GSM736573
-0.031	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs9469890	32	GSM736611,GSM736624
0.808	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs7953508,rs9469890	33	GSM736542,GSM736511
-0.118	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs9469890	34	GSM736507,GSM736627
-1.171	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig		35	GSM1024763
0.894	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs9469890,rs10780944	36	GSM736555,GSM736614
0.094	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs9469890,rs786425	37	GSM816646,GSM736575,GSM736533
2.260	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1150668,rs9469890,rs786425,rs281379,rs10780944	38	Lookup
-0.143	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs1150668	39	Lookup
0.582	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1172294,rs9469890	40	GSM816668
-0.853	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9469890	41	GSM816636
0.108	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs7953508	42	GSM736522,GSM736570
-0.729	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig		43	GSM1008585
2.471	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs1172294,rs11225148,rs9469890,rs10780944	44	GSM736594,GSM736535
0.061	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs7953508,rs9469890	45	GSM816669,GSM736634,GSM736552
2.891	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs1172294,rs11225148,rs9469890	46	GSM736628,GSM736541
0.222	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs7953508,rs9469890	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
