Zscore	Cell	Tissue	File	SNPs	Number	Accession
0.323	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10517086,rs478222,rs12679857,rs7111341,rs3024505	1	GSM816644
1.093	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12708716,rs61839660,rs1465788,rs6547853,rs947474,rs941576,rs11258747,rs3024505,rs3741208,rs425105,rs11203203	2	Lookup
1.726	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs478222,rs2476601,rs1465788,rs6547853,rs947474,rs16956936,rs3024505,rs425105	3	Lookup
1.741	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs10517086,rs61839660,rs9272346,rs1465788,rs4763879,rs947474,rs3024505,rs9976767,rs10509540	4	Lookup
1.941	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs61839660,rs4763879,rs6547853,rs947474,rs1893217,rs3024505,rs425105,rs6679677,rs2292239	5	Lookup
2.242	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs61839660,rs478222,rs1465788,rs924043,rs6547853,rs947474,rs2304256,rs17166496,rs1265564,rs3024505,rs10509540	6	GSM816664
0.033	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs3184504,rs6547853,rs3024505,rs425105	7	GSM736607
1.464	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs61839660,rs947474,rs3024505,rs425105,rs11203203,rs10509540	8	GSM736558,GSM736635
2.108	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs10517086,rs61839660,rs3184504,rs947474,rs3825932,rs3024505,rs2292239,rs10509540	9	GSM736525
3.081	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs10517086,rs61839660,rs9272346,rs478222,rs947474,rs3825932,rs3024505,rs425105,rs9976767,rs10509540	10	GSM736512,GSM736561
