Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
0.991	0.588574628236111	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12032643,rs6857559,rs999556	1	GSM816644
0.113	0.263198432636949	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12032643,rs872863,rs999556	2	Lookup
1.820	0.999088230586053	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs12032643,rs17826255,rs7323755,rs999556	3	Lookup
0.195	0.272805481042034	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs12032643,rs999556	4	Lookup
0.777	0.49608013286902	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs12032643,rs7323755,rs999556	5	Lookup
2.460	1.41641867680556	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10274279,rs12032643,rs6857559,rs923375,rs999556	6	GSM816664
2.260	1.27953119381892	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs12032643,rs17826255,rs6841898,rs999556	7	GSM736607
0.753	0.46103199574365	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs12032643,rs999556	8	GSM736558,GSM736635
0.366	0.326626974974811	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs12032643,rs999556	9	GSM736525
1.110	0.63151184923082	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs12032643,rs6841898,rs999556	10	GSM736512,GSM736561
0.143	0.272584556135364	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs12032643,rs6841898,rs999556	11	GSM816665,GSM736496,GSM736620
-0.337	0.145223173475454	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12032643,rs999556	12	GSM816656
0.317	0.317571429371906	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12032643,rs16872571,rs999556	13	GSM816657
