Zscore	Cell	Tissue	File	SNPs	Number	Accession
1.073	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10871290,rs8170,rs10822013,rs2075555,rs704010,rs1092913	1	GSM816644
0.874	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10871290,rs8100241,rs12355688,rs614367,rs8170,rs10822013,rs909116,rs889312	2	Lookup
1.168	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs8100241,rs12355688,rs8170,rs10822013,rs704010,rs2284378	3	Lookup
3.147	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs1978503,rs1926657,rs3817198,rs8100241,rs12355688,rs10822013,rs10995190,rs2380205,rs2075555,rs889312	4	Lookup
2.235	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs3817198,rs10871290,rs8100241,rs12355688,rs10822013,rs889312,rs704010,rs1092913	5	Lookup
-0.437	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs8100241,rs12355688,rs10822013	6	GSM816664
1.579	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs1926657,rs10871290,rs8100241,rs704010,rs1092913,rs2284378	7	GSM736607
0.162	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs1926657,rs8100241,rs2380205	8	GSM736558,GSM736635
1.650	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs1926657,rs12355688,rs6788895,rs10822013,rs2380205,rs2075555	9	GSM736525
0.827	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs1926657,rs8100241,rs8170,rs10822013,rs2380205	10	GSM736512,GSM736561
2.918	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs1926657,rs1562430,rs8100241,rs12355688,rs2981582,rs8170,rs10822013,rs909116,rs2380205,rs889312,rs1092913,rs2284378	11	GSM816665,GSM736496,GSM736620
3.576	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2981579,rs12906542,rs8100241,rs12355688,rs2981582,rs8170,rs10822013,rs909116,rs3750817,rs10069690,rs704010,rs1092913	12	GSM816656
2.141	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2981579,rs1926657,rs865686,rs8100241,rs2981582,rs10822013,rs909116,rs10069690,rs704010,rs1092913	13	GSM816657
2.639	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1926657,rs1562430,rs8100241,rs12355688,rs2981582,rs8170,rs10822013,rs2380205,rs704010	14	GSM816653
1.872	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1926657,rs8100241,rs12355688,rs614367,rs10822013,rs909116,rs10069690,rs704010,rs1092913	15	GSM816658
3.736	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1926657,rs8100241,rs12355688,rs2981582,rs8170,rs10822013,rs909116,rs2380205,rs13387042,rs10069690,rs1092913	16	GSM816659
0.686	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs8100241,rs12355688,rs8170,rs10822013,rs909116,rs704010,rs1092913	17	GSM816648
3.359	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs10510102,rs3817198,rs8100241,rs12355688,rs8170,rs10822013,rs2075555,rs704010,rs2284378	18	GSM736626,GSM736595
0.724	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs10871290,rs6788895,rs10822013,rs889312,rs1092913	19	GSM736501,GSM736492
2.319	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs1926657,rs1562430,rs8100241,rs458685,rs2981582,rs10822013,rs909116,rs2380205,rs889312,rs704010,rs1092913,rs2284378	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
3.398	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs12906542,rs10871290,rs8100241,rs12355688,rs8170,rs10822013,rs889312,rs704010,rs1092913	21	GSM736604,GSM736529
2.857	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs1926657,rs3817198,rs1562430,rs10871290,rs8100241,rs2981582,rs10822013,rs909116,rs2380205,rs889312,rs1092913	22	GSM736592,GSM1024760
1.407	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs3817198,rs10871290,rs8100241,rs909116,rs889312	23	GSM736502,GSM1024792
0.931	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs10822013,rs2380205,rs2075555,rs704010,rs1092913	24	GSM736583,GSM736505
0.233	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11249433,rs2075555,rs704010,rs1092913	25	GSM816638
0.448	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs12355688,rs10822013,rs2075555,rs704010,rs1092913	26	GSM736509,GSM736554
0.268	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs10871290,rs8100241,rs12355688,rs1092913	27	GSM1024745,GSM1024747
2.308	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs9383951,rs10871290,rs8100241,rs12355688,rs10822013,rs704010,rs1092913	28	GSM736609,GSM736523
0.655	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs10871290,rs8100241,rs10822013,rs704010,rs1092913	29	GSM736571,GSM736521
0.248	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs12355688,rs10822013,rs2380205	30	GSM736599,GSM736591
0.432	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs10871290,rs8100241,rs12355688,rs1092913	31	GSM736577,GSM736573
0.448	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs10871290,rs12355688,rs2380205,rs1092913	32	GSM736611,GSM736624
0.990	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs10871290,rs12355688,rs10822013,rs704010,rs1092913	33	GSM736542,GSM736511
