Zscore	Cell	Tissue	File	SNPs	Number	Accession
-0.563	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11738335,rs3764640,rs956225	1	GSM816644
-1.290	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs157580,rs4509693,rs3764640,rs733175	2	Lookup
-1.188	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs3764640,rs2075650	3	Lookup
0.493	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs157580,rs4509693,rs2969775,rs3764640,rs2075650	4	Lookup
0.220	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs157580,rs4509693,rs3764640,rs10207628,rs912330	5	Lookup
-0.262	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs157580,rs3764640,rs1923775,rs2075650	6	GSM816664
-0.146	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs3764640,rs912330,rs4420638	7	GSM736607
-0.615	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs3764640,rs912330	8	GSM736558,GSM736635
0.318	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs157580,rs2969775,rs744373,rs3764640	9	GSM736525
0.362	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs157580,rs2969775,rs3764640,rs4420638	10	GSM736512,GSM736561
-0.360	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs157580,rs2969775,rs3764640,rs912330,rs2075650	11	GSM816665,GSM736496,GSM736620
-0.037	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs157580,rs4509693,rs744373,rs3764640,rs6859,rs11252926	12	GSM816656
-0.849	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4509693,rs2969775,rs3764640,rs6859,rs2075650	13	GSM816657
-1.469	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3764640,rs10207628	14	GSM816653
-0.172	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11738335,rs4509693,rs2969775,rs3764640,rs912330	15	GSM816658
-1.375	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4509693,rs3764640	16	GSM816659
0.155	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs157580,rs2969775,rs744373,rs3764640,rs10207628,rs912330	17	GSM816648
-0.578	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs157580,rs3764640,rs2075650	18	GSM736626,GSM736595
-0.329	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs157580,rs340849,rs4420638	19	GSM736501,GSM736492
0.280	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs11738335,rs2969775,rs3764640,rs4038131,rs912330,rs4298437,rs2075650	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
-0.357	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs3764640,rs17817600,rs912330	21	GSM736604,GSM736529
-1.144	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs2969775,rs3764640,rs2075650	22	GSM736592,GSM1024760
-0.666	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs11738335,rs3764640	23	GSM736502,GSM1024792
-1.306	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs3764640	24	GSM736583,GSM736505
-1.237	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3764640	25	GSM816638
-1.135	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs3764640,rs912330	26	GSM736509,GSM736554
-1.019	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs3764640,rs12044355	27	GSM1024745,GSM1024747
-0.390	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs3764640,rs10207628,rs912330	28	GSM736609,GSM736523
-1.222	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs3764640,rs912330	29	GSM736571,GSM736521
-1.192	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs3764640	30	GSM736599,GSM736591
-0.343	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs3764640,rs6859,rs912330	31	GSM736577,GSM736573
-0.876	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs3764640,rs6859	32	GSM736611,GSM736624
-0.522	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs4509693,rs3764640,rs912330	33	GSM736542,GSM736511
-0.456	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs157580,rs3764640,rs912330	34	GSM736507,GSM736627
-0.590	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs744373,rs3764640,rs6859	35	GSM1024763
-1.481	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs3764640	36	GSM736555,GSM736614
-0.453	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs2969775,rs3764640,rs610932,rs956225,rs2075650	37	GSM816646,GSM736575,GSM736533
0.980	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10792830,rs157580,rs4509693,rs11782819,rs3818361,rs3764640,rs16970672,rs10207628,rs610932,rs2075650	38	Lookup
0.238	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs3764640,rs1464108,rs11252926,rs912330	39	Lookup
-0.247	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11738335,rs4509693,rs3764640,rs912330,rs4298437	40	GSM816668
-0.614	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4509693,rs744373,rs3764640,rs6859,rs10207628,rs610932	41	GSM816636
-1.711	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig		42	GSM736522,GSM736570
-0.300	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs3764650,rs912330	43	GSM1008585
0.294	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs10792830,rs340849,rs3764640,rs912330,rs1923775	44	GSM736594,GSM736535
-0.950	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs11738335,rs2969775,rs3764640,rs2075650	45	GSM816669,GSM736634,GSM736552
-1.118	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs3764640	46	GSM736628,GSM736541
0.530	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs2969775,rs11610206,rs3764640,rs6859,rs11252926,rs4298437,rs2075650	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
2.132	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs157580,rs4509693,rs11610206,rs744373,rs3764640,rs6859,rs10207628,rs11252926,rs2075650	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.179	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11610206,rs3764640,rs6859,rs16970672,rs2075650	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
-0.422	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs3764640,rs912330,rs1923775	50	GSM736586,GSM736538
-1.000	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs10792830,rs2969775,rs3764640,rs2075650	51	GSM816633,GSM816643,GSM736564,GSM736510
-2.295	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		52	GSM816633,GSM816643,GSM736564,GSM736510
