Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
2.576	1.22406595318891	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639,rs2735839	1	GSM816644
0.304	0.249063857687987	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	2	Lookup
0.805	0.40643357539199	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs12409639	3	Lookup
0.787	0.400547788317992	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs12409639	4	Lookup
0.672	0.36248598439843	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs12409639	5	Lookup
2.218	1.07520368093426	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639,rs2735839	6	GSM816664
0.885	0.425642492610184	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs12409639	7	GSM736607
1.257	0.549218600647416	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs12409639	8	GSM736558,GSM736635
0.967	0.458356706583665	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs12409639	9	GSM736525
0.886	0.434511874969647	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs12409639	10	GSM736512,GSM736561
0.324	0.259224675657635	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs12409639	11	GSM816665,GSM736496,GSM736620
0.354	0.262578743297295	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	12	GSM816656
0.285	0.24088655329215	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	13	GSM816657
0.923	0.438633023179779	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	14	GSM816653
0.418	0.280604568728883	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	15	GSM816658
0.504	0.304166808981918	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	16	GSM816659
0.332	0.257979982436231	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	17	GSM816648
-0.790	0	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig		18	GSM736626,GSM736595
-0.680	4.82163733276643e-17	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig		19	GSM736501,GSM736492
0.231	0.2319173388112	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs12409639	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
0.810	0.411684798193681	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs12409639	21	GSM736604,GSM736529
0.433	0.28946434870025	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs12409639	22	GSM736592,GSM1024760
-0.615	4.34294517858653e-11	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig		23	GSM736502,GSM1024792
-0.635	4.34294517858653e-11	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig		24	GSM736583,GSM736505
-0.660	4.82163733276643e-17	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		25	GSM816638
-0.707	4.34294517858653e-11	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig		26	GSM736509,GSM736554
-0.699	0	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig		27	GSM1024745,GSM1024747
0.993	0.466438204122607	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs12409639	28	GSM736609,GSM736523
0.682	0.372176705617584	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs12409639	29	GSM736571,GSM736521
-0.547	4.34294517858653e-11	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig		30	GSM736599,GSM736591
-0.705	0	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig		31	GSM736577,GSM736573
1.004	0.466438204122607	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs12409639	32	GSM736611,GSM736624
0.853	0.428836925566439	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs12409639	33	GSM736542,GSM736511
1.098	0.499028605129096	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs12409639	34	GSM736507,GSM736627
-0.720	0	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig		35	GSM1024763
0.959	0.453085750191022	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs12409639	36	GSM736555,GSM736614
0.350	0.267707027573274	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs12409639	37	GSM816646,GSM736575,GSM736533
1.166	0.580506864560653	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639,rs1354774	38	Lookup
-0.693	0	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig		39	Lookup
-0.866	0	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		40	GSM816668
1.400	0.676725032814285	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639,rs2735839	41	GSM816636
-0.485	0	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig		42	GSM736522,GSM736570
-0.516	0	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig		43	GSM1008585
-0.763	0	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig		44	GSM736594,GSM736535
0.327	0.260058413698979	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs12409639	45	GSM816669,GSM736634,GSM736552
-0.617	4.82163733276643e-17	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig		46	GSM736628,GSM736541
0.376	0.273398383955224	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs12409639	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.665	0.359959445473651	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-0.822	4.82163733276643e-17	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		49	GSM816673,GSM1008576,GSM1024762,GSM1024761
2.416	1.17673067508458	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs12409639,rs3213764	50	GSM736586,GSM736538
0.336	0.263849769954416	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs12409639	51	GSM816633,GSM816643,GSM736564,GSM736510
0.953	0.460134202780111	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	52	GSM816633,GSM816643,GSM736564,GSM736510
1.163	0.473804942015577	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs10993994	53	GSM736500,GSM736587
-0.571	4.82163733276643e-17	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig		54	GSM736600,GSM736493
-0.629	0	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig		55	GSM736534,GSM736491
-0.603	4.3429403569492e-11	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig		56	GSM736613,GSM736526,GSM736613,GSM736526
-0.754	4.34295000022386e-11	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig		57	GSM736613,GSM736526,GSM736613,GSM736526
2.884	1.60232767390519	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs10993994,rs12409639,rs2735839	58	GSM816649,GSM736580,GSM736506
1.040	0.48230781947886	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs12409639	59	GSM736631,GSM736606
-0.691	0	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig		60	GSM736569,GSM736597
-0.654	0	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig		61	GSM736585,GSM736532
1.027	0.474738276083869	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs3213764	62	GSM736589,GSM736615
-0.637	4.34294517858653e-11	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig		63	GSM736621,GSM736550
-0.613	4.34295000022386e-11	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig		64	GSM736632,GSM736528
-0.653	0	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig		65	GSM736549,GSM736557
-0.660	4.82163733276643e-17	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig		66	GSM736527,GSM736548
1.031	0.480398081745689	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs12409639	67	GSM736630,GSM736623
0.268	0.238607492140156	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	68	GSM816647
-0.624	0	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig		69	GSM736543,GSM736539
-0.606	0	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig		70	GSM736608,GSM736617
0.220	0.226861555418275	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs12409639	71	Lookup
0.765	0.390532664295123	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs12409639	72	Lookup
0.797	0.394068821839724	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	73	GSM816629
0.948	0.447905032726179	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs12409639	74	GSM736547,GSM736515
0.942	0.452216100830643	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs12409639	75	GSM736495,GSM736636
1.489	0.709197354675725	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639,rs2735839	76	GSM816628
-0.730	0	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig		77	GSM736602,GSM736572
-0.764	0	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig		78	GSM736524,GSM736605
-0.523	4.82163733276643e-17	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig		79	GSM736531,GSM736619
-0.585	0	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig		80	GSM736579,GSM736576
-0.672	0	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig		81	GSM736494,GSM736601
-0.656	0	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig		82	GSM736568,GSM736540
-0.654	4.34294517858653e-11	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig		83	GSM736516,GSM736504
0.296	0.241268830391616	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	84	GSM816642
-0.669	0	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig		85	GSM736499,GSM736618
0.191	0.216441115508752	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	86	GSM816667
0.350	0.262156684422461	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	87	GSM816663
0.409	0.285225629805878	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs12409639	88	GSM816662,GSM736637,GSM736639
0.399	0.276074179712427	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	89	GSM816671
0.542	0.317138901583105	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	90	GSM816641
0.440	0.284294035317575	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12409639	91	GSM816672
