Zscore	Cell	Tissue	File	SNPs	Number	Accession
-0.355	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs867559,rs3817334,rs2444217,rs11671664	1	GSM816644
-0.647	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2967951,rs867559,rs7359397,rs3934834,rs2444217,rs11671664	2	Lookup
-0.386	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs3934834,rs1121980,rs11671664,rs11142387	3	Lookup
0.268	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs3803915,rs867559,rs29941,rs3934834,rs11671664	4	Lookup
-0.658	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs867559,rs3934834,rs1121980,rs11671664	5	Lookup
-1.136	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3934834,rs2444217,rs11671664	6	GSM816664
-1.147	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs3934834,rs11671664	7	GSM736607
-0.877	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs3934834,rs11671664	8	GSM736558,GSM736635
-0.972	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs1121980,rs11671664	9	GSM736525
-0.606	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs867559,rs3764400,rs11671664	10	GSM736512,GSM736561
-0.434	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs867559,rs3810291,rs3934834,rs10838738,rs2444217,rs11671664	11	GSM816665,GSM736496,GSM736620
-0.100	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs867559,rs7498665,rs3934834,rs6548238,rs2444217,rs11671664	12	GSM816656
1.095	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2967951,rs867559,rs3810291,rs29941,rs7498665,rs3934834,rs12324805,rs2444217,rs10767664,rs11671664	13	GSM816657
0.077	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs867559,rs12517906,rs1878047,rs3934834,rs11671664	14	GSM816653
0.706	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs29941,rs3934834,rs6548238,rs12444979,rs2444217,rs2033195,rs11671664,rs2287019	15	GSM816658
0.795	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3810291,rs7359397,rs3934834,rs713586,rs10838738,rs2444217,rs11671664	16	GSM816659
0.311	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2967951,rs7359397,rs3934834,rs6548238,rs713586,rs2444217,rs11671664	17	GSM816648
-1.345	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs10838738,rs11671664	18	GSM736626,GSM736595
-1.290	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs867559,rs11671664	19	GSM736501,GSM736492
-0.134	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs867559,rs3810291,rs3934834,rs10838738,rs2444217,rs11671664,rs1106684,rs1106683	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
0.873	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs206936,rs7561317,rs1121980,rs8050136,rs11671664,rs2206734	21	GSM736604,GSM736529
-0.763	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs867559,rs3810291,rs3934834,rs2444217,rs11671664	22	GSM736592,GSM1024760
-0.805	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs7138803,rs11671664	23	GSM736502,GSM1024792
-1.113	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs11671664,rs4836133	24	GSM736583,GSM736505
-0.266	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs206936,rs7202116,rs11671664,rs4836133	25	GSM816638
-1.095	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs7202116,rs11671664,rs4836133	26	GSM736509,GSM736554
-1.149	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs2967951,rs11671664	27	GSM1024745,GSM1024747
-1.095	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs206936,rs11671664	28	GSM736609,GSM736523
-2.039	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs11671664	29	GSM736571,GSM736521
-1.712	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig		30	GSM736599,GSM736591
-0.573	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs3934834,rs206936,rs11671664	31	GSM736577,GSM736573
-1.475	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs11671664	32	GSM736611,GSM736624
-2.120	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig		33	GSM736542,GSM736511
-0.068	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs3934834,rs10838738,rs11671664,rs11142387	34	GSM736507,GSM736627
-1.249	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs6499640,rs11671664	35	GSM1024763
0.185	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs10913469,rs11671664,rs4836133,rs1152846,rs11142387	36	GSM736555,GSM736614
-1.103	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs867559,rs3810291,rs3934834,rs2444217,rs11671664	37	GSM816646,GSM736575,GSM736533
0.599	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3810291,rs7498665,rs3934834,rs206936,rs7561317,rs12324805,rs2444217,rs11671664,rs2373011,rs10783050,rs1555543	38	Lookup
0.141	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs29941,rs817858,rs11671664,rs987237,rs571312	39	Lookup
0.008	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs867559,rs3934834,rs12324805,rs11671664,rs987237,rs6955651	40	GSM816668
-0.084	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs867559,rs6545814,rs3817334,rs3934834,rs2444217,rs2033195,rs10913469,rs11671664	41	GSM816636
-1.983	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig		42	GSM736522,GSM736570
-0.952	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs11671664	43	GSM1008585
0.277	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs1558902,rs206936,rs1121980,rs8050136,rs11671664,rs12149832,rs4836133	44	GSM736594,GSM736535
0.338	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs867559,rs3810291,rs3764400,rs3934834,rs6548238,rs7202116,rs2444217,rs8050136,rs11671664	45	GSM816669,GSM736634,GSM736552
-0.908	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs6545814,rs11671664	46	GSM736628,GSM736541
-0.226	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs3803915,rs867559,rs3810291,rs3934834,rs13034723,rs2444217,rs11671664	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.884	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs867559,rs29941,rs7359397,rs3934834,rs6548238,rs10838738,rs2444217,rs11671664	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.107	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2967951,rs867559,rs7359397,rs3934834,rs2444217,rs11671664	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
-0.059	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs824931,rs11671664,rs1440072,rs1927702,rs4836133	50	GSM736586,GSM736538
1.099	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs3803915,rs867559,rs3810291,rs3817334,rs3934834,rs6548238,rs10838738,rs2444217,rs1121980,rs11671664,rs4836133	51	GSM816633,GSM816643,GSM736564,GSM736510
1.168	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs867559,rs6545814,rs3934834,rs206936,rs6548238,rs11671664,rs4836133	52	GSM816633,GSM816643,GSM736564,GSM736510
-0.440	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs2967951,rs867559,rs3934834	53	GSM736500,GSM736587
0.369	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs3803915,rs3934834,rs6548238,rs11671664	54	GSM736600,GSM736493
-0.266	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs6545814,rs206936,rs11671664,rs11142387	55	GSM736534,GSM736491
-0.406	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs11671664,rs925946,rs4836133	56	GSM736613,GSM736526,GSM736613,GSM736526
-1.003	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs12324805,rs11671664,rs12149832,rs4836133	57	GSM736613,GSM736526,GSM736613,GSM736526
0.163	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs867559,rs3810291,rs3934834,rs7138803,rs7202116,rs2444217,rs11671664,rs4836133	58	GSM816649,GSM736580,GSM736506
0.381	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs867559,rs206936,rs7202116,rs11671664,rs4836133	59	GSM736631,GSM736606
0.125	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs1558902,rs10913469,rs11671664,rs4836133,rs11142387	60	GSM736569,GSM736597
0.074	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs12970134,rs933117,rs7202116,rs1121980,rs11671664	61	GSM736585,GSM736532
0.545	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs867559,rs206936,rs7202116,rs11671664,rs4836133,rs11142387	62	GSM736589,GSM736615
0.123	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs206936,rs1121980,rs10913469,rs11671664,rs4836133	63	GSM736621,GSM736550
-0.357	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs6545814,rs7202116,rs11671664,rs4836133	64	GSM736632,GSM736528
0.331	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs3934834,rs6548238,rs6499640,rs11671664,rs4836133	65	GSM736549,GSM736557
0.352	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs867559,rs3934834,rs6548238,rs2033195,rs11671664	66	GSM736527,GSM736548
-0.458	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs867559,rs206936,rs13034723,rs11671664	67	GSM736630,GSM736623
0.100	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs867559,rs29941,rs7498665,rs3934834,rs6548238,rs2444217,rs11671664,rs6955651	68	GSM816647
0.708	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs206936,rs6548238,rs7202116,rs10838738,rs11671664,rs4836133	69	GSM736543,GSM736539
0.148	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs12970134,rs11084753,rs7202116,rs8050136,rs11671664	70	GSM736608,GSM736617
-0.824	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs867559,rs3810291,rs3934834,rs2444217,rs11671664,rs4836133	71	Lookup
