Zscore	Cell	Tissue	File	SNPs	Number	Accession
0.935	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2237897,rs623323,rs4527850,rs1374910,rs4430796,rs17036101,rs1552224,rs391300,rs1495377	1	GSM816644
1.018	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2237892,rs2237897,rs231362,rs896854,rs328506,rs6815464,rs12010175,rs2237895,rs11257655,rs5945326,rs3786897,rs10741243,rs1552224,rs1535500,rs4812829	2	Lookup
0.501	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs2237897,rs10923931,rs1801282,rs5215,rs5219,rs11257655,rs10993738,rs1552224	3	Lookup
0.976	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs3792615,rs7636,rs896854,rs8042680,rs12010175,rs515071,rs5219,rs11257655,rs1552224	4	Lookup
0.328	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs2237897,rs13266634,rs896854,rs730570,rs5219,rs11257655,rs10993738,rs1552224	5	Lookup
0.003	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs896854,rs12010175,rs2237895,rs7542900,rs16955379,rs17053082,rs11257655,rs1552224	6	GSM816664
0.148	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs2237897,rs13266634,rs7766070,rs11257655,rs9465871,rs1552224	7	GSM736607
-0.330	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs5215,rs11257655,rs9465871,rs1552224	8	GSM736558,GSM736635
-0.024	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs2237897,rs7636,rs5219,rs11257655,rs9465871,rs1552224	9	GSM736525
-0.008	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs7636,rs12010175,rs7766070,rs11257655,rs9465871,rs1552224	10	GSM736512,GSM736561
0.497	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs2237892,rs6426514,rs2237897,rs12010175,rs2383208,rs2028299,rs16955379,rs11257655,rs6712932,rs9465871,rs1552224,rs1535500	11	GSM816665,GSM736496,GSM736620
