Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
0.907	0.587177442885482	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1800775,rs1864163,rs6065904,rs646776,rs6982636	1	GSM816644
0.459	0.394161234655597	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1059611,rs1800775,rs1864163,rs4939883,rs6065906,rs651821,rs7499892	2	Lookup
-1.530	0.00985054689396908	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs6982636	3	Lookup
-1.006	0.0432760888492151	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs11075253,rs1532624	4	Lookup
-1.122	0.0339311563954906	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs1532624,rs6982636	5	Lookup
0.004	0.238527546347736	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs1864163,rs4939883,rs6982636	6	GSM816664
-0.092	0.206872889553927	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs11075253,rs6982636,rs7412	7	GSM736607
-1.165	0.0241876500646042	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs1532624	8	GSM736558,GSM736635
-1.220	0.0224379341595524	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs1532624	9	GSM736525
-0.636	0.0880134571707415	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs11075253,rs1532624	10	GSM736512,GSM736561
-1.606	0.0117191250993585	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs11075253,rs1532624	11	GSM816665,GSM736496,GSM736620
1.048	0.620619584424746	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs13247874,rs1532624,rs1800775,rs55791371,rs651821,rs7412,rs7499892	12	GSM816656
-0.290	0.176666103809288	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11075253,rs1260326,rs13247874,rs1532624,rs1864163,rs4939883	13	GSM816657
-0.329	0.148667496752372	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs1532624,rs331	14	GSM816653
