Zscore	Cell	Tissue	File	SNPs	Number	Accession
-0.895	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		1	GSM816644
1.162	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2163287,rs10988449	2	Lookup
1.342	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	3	Lookup
0.449	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs2742417	4	Lookup
1.617	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	5	Lookup
-0.944	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		6	GSM816664
0.595	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs10988449	7	GSM736607
2.121	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	8	GSM736558,GSM736635
0.517	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs2742417	9	GSM736525
0.426	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs2742417	10	GSM736512,GSM736561
0.087	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs2742417	11	GSM816665,GSM736496,GSM736620
1.466	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs527430	12	GSM816656
1.145	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs10857636	13	GSM816657
-0.915	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		14	GSM816653
1.197	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs10857636	15	GSM816658
0.338	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10988449	16	GSM816659
2.206	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs10857636,rs17150687	17	GSM816648
1.452	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	18	GSM736626,GSM736595
0.357	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs2742417	19	GSM736501,GSM736492
-0.042	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs2742417	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
0.579	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs10988449	21	GSM736604,GSM736529
0.203	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs2742417	22	GSM736592,GSM1024760
0.672	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs2742417	23	GSM736502,GSM1024792
1.427	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	24	GSM736583,GSM736505
1.359	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs10857636	25	GSM816638
2.129	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs16861531,rs10988449,rs2742417	26	GSM736509,GSM736554
-0.857	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig		27	GSM1024745,GSM1024747
1.292	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	28	GSM736609,GSM736523
1.118	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	29	GSM736571,GSM736521
1.891	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	30	GSM736599,GSM736591
0.344	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs10988449	31	GSM736577,GSM736573
0.384	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs10988449	32	GSM736611,GSM736624
1.075	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	33	GSM736542,GSM736511
1.467	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	34	GSM736507,GSM736627
0.356	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs10988449	35	GSM1024763
1.359	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	36	GSM736555,GSM736614
0.820	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	37	GSM816646,GSM736575,GSM736533
-0.402	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10988449	38	Lookup
0.154	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs10988449	39	Lookup
1.062	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs527430	40	GSM816668
2.798	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2163287,rs10988449,rs10857636,rs527430	41	GSM816636
-0.880	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig		42	GSM736522,GSM736570
-0.707	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig		43	GSM1008585
0.996	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs17647114,rs2742417	44	GSM736594,GSM736535
1.713	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs16861531,rs10988449,rs2742417	45	GSM816669,GSM736634,GSM736552
0.457	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs10988449	46	GSM736628,GSM736541
-0.095	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs10988449	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.273	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10988449	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.338	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10988449	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
1.255	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs17647114,rs2742417	50	GSM736586,GSM736538
0.724	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	51	GSM816633,GSM816643,GSM736564,GSM736510
1.591	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	52	GSM816633,GSM816643,GSM736564,GSM736510
-0.929	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig		53	GSM736500,GSM736587
0.512	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs10988449	54	GSM736600,GSM736493
1.221	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	55	GSM736534,GSM736491
0.208	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs10988449	56	GSM736613,GSM736526,GSM736613,GSM736526
1.193	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	57	GSM736613,GSM736526,GSM736613,GSM736526
-0.049	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs10988449	58	GSM816649,GSM736580,GSM736506
1.507	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	59	GSM736631,GSM736606
0.164	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs2742417	60	GSM736569,GSM736597
0.161	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs16861531	61	GSM736585,GSM736532
1.130	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs16861531,rs2742417	62	GSM736589,GSM736615
0.129	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs2742417	63	GSM736621,GSM736550
1.495	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	64	GSM736632,GSM736528
1.467	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	65	GSM736549,GSM736557
0.389	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs2742417	66	GSM736527,GSM736548
2.254	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs16861531,rs10988449,rs2742417	67	GSM736630,GSM736623
-1.163	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		68	GSM816647
1.342	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	69	GSM736543,GSM736539
1.201	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs16861531,rs2742417	70	GSM736608,GSM736617
1.853	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs17647114,rs10988449,rs6724422	71	Lookup
-0.046	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs10988449	72	Lookup
-0.839	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		73	GSM816629
1.521	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	74	GSM736547,GSM736515
1.010	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs2163287,rs573332	75	GSM736495,GSM736636
0.985	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs10857636	76	GSM816628
1.307	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	77	GSM736602,GSM736572
0.035	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs10988449	78	GSM736524,GSM736605
1.948	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	79	GSM736531,GSM736619
0.508	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs10988449	80	GSM736579,GSM736576
0.090	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs16861531	81	GSM736494,GSM736601
1.342	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	82	GSM736568,GSM736540
1.212	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	83	GSM736516,GSM736504
-1.245	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		84	GSM816642
1.168	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs2742417	85	GSM736499,GSM736618
2.395	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs10857636,rs2742417	86	GSM816667
2.202	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10988449,rs10857636,rs527430	87	GSM816663
