Zscore	Cell	Tissue	File	SNPs	Number	Accession
-1.261	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9611198,rs11699237	1	GSM816644
1.060	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs548181,rs1635,rs17203055,rs11038167,rs7233060,rs9611198,rs4798896,rs2239547,rs2252865,rs4624519	2	Lookup
1.459	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs17290922,rs1869901,rs548181,rs12807809,rs9611198,rs13194053,rs1502844	3	Lookup
1.160	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs10489202,rs17290922,rs548181,rs959770,rs9611198,rs13194053,rs1502844	4	Lookup
1.030	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs12699131,rs17290922,rs548181,rs6932590,rs959770,rs4803480,rs9611198	5	Lookup
1.208	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17290922,rs548181,rs959770,rs10900020,rs7341475,rs11699237,rs12210050	6	GSM816664
-0.520	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs548181,rs9611198,rs138880	7	GSM736607
1.024	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs10489202,rs17290922,rs548181,rs138880,rs17206232	8	GSM736558,GSM736635
-0.030	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs17290922,rs548181,rs959770,rs1502844	9	GSM736525
0.329	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs17290922,rs548181,rs959770,rs4803480,rs1502844	10	GSM736512,GSM736561
0.662	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs10489202,rs17290922,rs548181,rs7233060,rs7930295,rs9611198,rs138880,rs3847375,rs9512730	11	GSM816665,GSM736496,GSM736620
-0.069	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs548181,rs959770,rs9611198,rs138880,rs12210050,rs2252865	12	GSM816656
0.464	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs548181,rs7914558,rs959770,rs9611198,rs2239547,rs12210050,rs2252865,rs12666575	13	GSM816657
