Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
4.138	2.76181175772635	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs12051272,rs2925979,rs2980879,rs4783244,rs889140,rs998584	1	GSM816644
0.446	0.376791467880264	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10937273,rs1108842,rs1648707,rs4783244	2	Lookup
0.808	0.517034339150919	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs2925979,rs998584	3	Lookup
1.373	0.803112578783068	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs17366568,rs2925979,rs731839	4	Lookup
1.338	0.771531400822859	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs2925979,rs6488898,rs998584	5	Lookup
2.807	1.76440483846467	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10937273,rs1108842,rs2925979,rs6773957,rs822354,rs998584	6	GSM816664
1.034	0.624342795358657	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs6488898,rs731839	7	GSM736607
0.621	0.40927849861707	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs2925979	8	GSM736558,GSM736635
-0.605	0.0782935059265814	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs1108842	9	GSM736525
-0.615	0.0742706482377566	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs1108842	10	GSM736512,GSM736561
-0.723	0.0751564432982442	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs2925979	11	GSM816665,GSM736496,GSM736620
0.039	0.239637993202628	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs4783244,rs889140	12	GSM816656
0.438	0.375076373999547	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs182052,rs266717,rs889140	13	GSM816657
0.088	0.241621220033988	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs266717	14	GSM816653
1.482	0.866426612571292	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10937273,rs1108842,rs2925979,rs4783244,rs889140	15	GSM816658
2.562	1.56745799097989	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10937273,rs1108842,rs2925979,rs2980879,rs4783244,rs889140	16	GSM816659
2.020	1.19384463628165	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10937273,rs1108842,rs2980879,rs731839,rs889140,rs998584	17	GSM816648
0.691	0.463028404895169	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs2980879,rs998584	18	GSM736626,GSM736595
0.008	0.220605506757487	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs2925979	19	GSM736501,GSM736492
0.845	0.563983250297969	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs2925979,rs2980879,rs6488898,rs6773957	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
0.930	0.562799091458546	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs2925979,rs998584	21	GSM736604,GSM736529
0.124	0.264426482921518	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs2925979,rs4805885	22	GSM736592,GSM1024760
2.169	1.262527959599	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs6488898,rs6773957,rs889140	23	GSM736502,GSM1024792
2.851	1.74033277979464	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs12051272,rs2925979,rs3001032,rs998584	24	GSM736583,GSM736505
1.958	1.10944109363274	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs12051272,rs2925979,rs998584	25	GSM816638
1.471	0.870065102742556	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs1108842,rs12051272,rs2925979,rs998584	26	GSM736509,GSM736554
