Zscore	Cell	Tissue	File	SNPs	Number	Accession
0.505	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs671,rs2001945,rs10761731,rs439401,rs12272004,rs1800775,rs2075292	1	GSM816644
1.539	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs671,rs17145738,rs6065906,rs2068888,rs7819412,rs28927680,rs4938303,rs651821,rs12272004,rs645040,rs3812316,rs2286276,rs1800775,rs4775041	2	Lookup
0.452	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs2001945,rs328,rs10761731,rs2068888,rs439401,rs12272004	3	Lookup
-0.516	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs328,rs10761731,rs12272004,rs645040	4	Lookup
-0.250	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs10761731,rs2068888,rs439401,rs12272004,rs3812316	5	Lookup
-0.474	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs9686661,rs2412710,rs439401,rs12272004	6	GSM816664
1.407	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs17145738,rs10761731,rs12130333,rs439401,rs12272004,rs2286276,rs174546,rs4420638	7	GSM736607
-1.050	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs10761731,rs12272004	8	GSM736558,GSM736635
-0.444	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs10761731,rs12272004,rs2075292	9	GSM736525
0.433	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs10761731,rs12272004,rs174546,rs2954029,rs4420638	10	GSM736512,GSM736561
3.562	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs671,rs2001945,rs328,rs10761731,rs964184,rs10401969,rs12130333,rs12286037,rs2240466,rs603446,rs2068888,rs439401,rs12272004,rs3812316,rs2286276,rs7557067,rs1178979	11	GSM816665,GSM736496,GSM736620
2.137	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs9686661,rs671,rs17145738,rs328,rs7679,rs10401969,rs16996148,rs2068888,rs439401,rs651821,rs12272004,rs1800775,rs1178979	12	GSM816656
0.474	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs671,rs2412710,rs4846914,rs7679,rs603446,rs2068888,rs439401,rs6544366,rs12272004,rs174546	13	GSM816657
1.189	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs9686661,rs671,rs4846914,rs7679,rs2240466,rs12272004,rs174546	14	GSM816653
0.290	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs9686661,rs17145738,rs2240466,rs439401,rs4938303,rs651821,rs12272004,rs1178979	15	GSM816658
0.865	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9686661,rs671,rs2412710,rs17145738,rs2001945,rs2240466,rs439401,rs12272004,rs1178979	16	GSM816659
