Zscore	Cell	Tissue	File	SNPs	Number	Accession
-1.434	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2516739	1	GSM816644
1.628	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2031577,rs5766691,rs6915183,rs739401,rs9517320,rs2024714,rs7315621,rs2516739,rs4891159	2	Lookup
0.585	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs10445407,rs2516739,rs4891159,rs2075650	3	Lookup
0.833	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs5766691,rs739401,rs2516739,rs9664222,rs2075650	4	Lookup
0.190	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs13008689,rs10445407,rs2516739,rs4891159	5	Lookup
0.404	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2273,rs4468878,rs7315621,rs2075650	6	GSM816664
0.970	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs10445407,rs2516739,rs4148546,rs4420638	7	GSM736607
-1.071	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs2516739	8	GSM736558,GSM736635
-1.579	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig		9	GSM736525
1.392	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs6813479,rs10256972,rs2516739,rs4891159,rs4420638	10	GSM736512,GSM736561
1.061	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs9876781,rs10256972,rs2273,rs2516739,rs4721135,rs4891159,rs2075650	11	GSM816665,GSM736496,GSM736620
-0.728	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs5766691,rs4468878,rs2024714,rs4891159	12	GSM816656
-1.128	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs5766691,rs2516739,rs4891159,rs2075650	13	GSM816657
