Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
1.006	0.46893348714043	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3824662	1	GSM816644
1.865	0.890611167157695	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs7090445	2	Lookup
-0.660	0	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig		3	Lookup
0.725	0.379875996396659	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs7090445	4	Lookup
3.827	2.08274066391156	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs10828317,rs2239633,rs3824662	5	Lookup
-0.665	0	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		6	GSM816664
1.015	0.47441077142021	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs3824662	7	GSM736607
1.420	0.608816419552891	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs7090445	8	GSM736558,GSM736635
2.810	1.31184624705502	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs7090445	9	GSM736525
2.828	1.28664565940266	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs7090445	10	GSM736512,GSM736561
4.346	2.72570636253789	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs11980379,rs2239633,rs3824662,rs7090445	11	GSM816665,GSM736496,GSM736620
3.697	1.94035951397234	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs3824662,rs7090445	12	GSM816656
3.583	1.90465671445202	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs3824662,rs7090445	13	GSM816657
2.642	1.27032502528841	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10828317,rs7090445	14	GSM816653
3.635	1.94489845132481	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10828317,rs2239633,rs7090445	15	GSM816658
2.338	1.1465744714557	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs7090445	16	GSM816659
2.026	0.963637661614034	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs7090445	17	GSM816648
0.741	0.38933730661991	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs2239633	18	GSM736626,GSM736595
3.857	2.07505266784325	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs3824662,rs7090445	19	GSM736501,GSM736492
3.058	1.62509100207887	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs11980379,rs2239633,rs7090445	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
1.021	0.47441077142021	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs2239633	21	GSM736604,GSM736529
6.097	4.33193199882403	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs10828317,rs11980379,rs2239633,rs3824662,rs7090445	22	GSM736592,GSM1024760
5.057	2.63103967199048	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs10828317,rs2239633,rs7090445	23	GSM736502,GSM1024792
-0.640	4.34294517858653e-11	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig		24	GSM736583,GSM736505
-0.614	4.82163733276643e-17	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		25	GSM816638
-0.688	4.3429403569492e-11	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig		26	GSM736509,GSM736554
-0.665	0	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig		27	GSM1024745,GSM1024747
-0.645	0	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig		28	GSM736609,GSM736523
-0.730	4.3429403569492e-11	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig		29	GSM736571,GSM736521
-0.582	0	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig		30	GSM736599,GSM736591
-0.653	0	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig		31	GSM736577,GSM736573
-0.626	0	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig		32	GSM736611,GSM736624
-0.671	8.68588553597002e-11	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig		33	GSM736542,GSM736511
1.008	0.476256733846539	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs2239633	34	GSM736507,GSM736627
0.912	0.442946101776232	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs3824662	35	GSM1024763
-0.629	0	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig		36	GSM736555,GSM736614
3.109	1.68626734743723	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs11980379,rs2239633,rs7090445	37	GSM816646,GSM736575,GSM736533
1.430	0.712671214278785	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11980379,rs2239633	38	Lookup
-0.625	0	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig		39	Lookup
-0.799	0	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		40	GSM816668
0.369	0.274611879628465	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2239633	41	GSM816636
1.269	0.570624058071689	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs3731217	42	GSM736522,GSM736570
-0.405	0	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig		43	GSM1008585
-0.764	0	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig		44	GSM736594,GSM736535
3.122	1.73032948450696	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs11980379,rs2239633,rs7090445	45	GSM816669,GSM736634,GSM736552
-0.574	4.82163733276643e-17	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig		46	GSM736628,GSM736541
4.616	2.8851497194018	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs11980379,rs2239633,rs3824662,rs7090445	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.719	0.370732615659251	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11980379	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
2.232	1.08660638778289	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11980379,rs3824662	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
-0.701	4.82163733276643e-17	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig		50	GSM736586,GSM736538
3.093	1.68807135893794	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs11980379,rs2239633,rs7090445	51	GSM816633,GSM816643,GSM736564,GSM736510
-0.640	0	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		52	GSM816633,GSM816643,GSM736564,GSM736510
-0.465	4.82163733276643e-17	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig		53	GSM736500,GSM736587
-0.546	8.68589517924469e-11	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig		54	GSM736600,GSM736493
-0.637	0	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig		55	GSM736534,GSM736491
-0.580	4.3429403569492e-11	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig		56	GSM736613,GSM736526,GSM736613,GSM736526
0.737	0.392103215755942	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs3824662	57	GSM736613,GSM736526,GSM736613,GSM736526
3.263	1.77430269960805	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs11980379,rs2239633,rs7090445	58	GSM816649,GSM736580,GSM736506
-0.601	4.34294517858653e-11	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig		59	GSM736631,GSM736606
-0.632	0	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig		60	GSM736569,GSM736597
-0.611	0	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig		61	GSM736585,GSM736532
-0.655	0	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig		62	GSM736589,GSM736615
-0.653	4.34294517858653e-11	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig		63	GSM736621,GSM736550
-0.628	0	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig		64	GSM736632,GSM736528
-0.623	4.34294517858653e-11	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig		65	GSM736549,GSM736557
-0.594	0	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig		66	GSM736527,GSM736548
-0.645	0	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig		67	GSM736630,GSM736623
