Zscore	Cell	Tissue	File	SNPs	Number	Accession
-1.224	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		1	GSM816644
2.519	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12714207,rs16928809,rs6742078,rs6704644,rs11891311	2	Lookup
-0.257	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs12714207	3	Lookup
-0.459	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs12714207	4	Lookup
0.410	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs12714207,rs12052359	5	Lookup
0.873	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12714207,rs4773330	6	GSM816664
-0.059	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs12714207	7	GSM736607
0.129	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs12714207	8	GSM736558,GSM736635
-0.198	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs12714207	9	GSM736525
-0.255	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs12714207	10	GSM736512,GSM736561
-0.077	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs12714207,rs12052359	11	GSM816665,GSM736496,GSM736620
0.184	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12714207,rs11891311	12	GSM816656
0.177	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2135319,rs12714207	13	GSM816657
-0.284	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12714207	14	GSM816653
0.479	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12714207,rs4773330	15	GSM816658
-0.538	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12714207	16	GSM816659
1.738	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12714207,rs16928809,rs4773330,rs17665859	17	GSM816648
-0.382	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs12714207	18	GSM736626,GSM736595
0.438	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs12714207,rs12206204	19	GSM736501,GSM736492
-0.959	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs12714207	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
