Zscore	Cell	Tissue	File	SNPs	Number	Accession
1.197	HTR8svn	Blastula	wgEncodeOpenChromDnaseHtr8AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7129220,rs16948048,rs653178	1	GSM816644
0.899	Adult_CD4+	Blood	Adult_Th0_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6495122,rs11024074,rs1378942,rs2932538	2	Lookup
1.187	CD14+	Blood	CD14-DS18065.hg19.twopass.merge150.wgt10.zgt2.wig	rs6495122,rs2932538,rs13082711	3	Lookup
1.378	CD20+	Blood	CD20-DS17541.hg19.twopass.merge150.wgt10.zgt2.wig	rs1378942,rs2521501,rs2932538,rs16948048	4	Lookup
1.783	CD34+	Blood	CD34-DS16814.hg19.twopass.merge150.wgt10.zgt2.wig	rs7129220,rs6495122,rs2932538,rs16948048	5	Lookup
-0.670	CLL	Blood	wgEncodeOpenChromDnaseCllAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs932764	6	GSM816664
0.708	CMK	Blood	CMK-DS12393.twopass.merge150.wgt10.zgt2.wig	rs2932538,rs3184504	7	GSM736607
-0.121	GM06990	Blood	GM06990-DS7748.twopass.merge150.wgt10.zgt2.wig	rs2932538	8	GSM736558,GSM736635
1.415	GM12864	Blood	GM12864-DS12431.twopass.merge150.wgt10.zgt2.wig	rs2932538,rs3184504,rs653178	9	GSM736525
1.229	GM12865	Blood	GM12865-DS12436.twopass.merge150.wgt10.zgt2.wig	rs1378942,rs2932538,rs653178	10	GSM736512,GSM736561
0.794	GM12878	Blood	GM12878-all.twopass.merge150.wgt10.zgt2.wig	rs6495122,rs2932538,rs3184504,rs16948048	11	GSM816665,GSM736496,GSM736620
-0.942	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs16948048	12	GSM816656
-1.672	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		13	GSM816657
0.402	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6495122,rs16948048	14	GSM816653
0.619	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6495122,rs2932538,rs16948048	15	GSM816658
0.625	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6495122,rs16948048,rs932764	16	GSM816659
-0.887	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6495122	17	GSM816648
1.418	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs1378942,rs2932538,rs3184504,rs16948048	18	GSM736626,GSM736595
0.897	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs1378942,rs1530440,rs2932538	19	GSM736501,GSM736492
1.428	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs6495122,rs1530440,rs2932538,rs16948048,rs653178	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
0.442	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs6495122,rs2932538	21	GSM736604,GSM736529
1.118	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs6495122,rs2932538,rs3184504,rs16948048	22	GSM736592,GSM1024760
0.567	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs1378942,rs2932538	23	GSM736502,GSM1024792
1.309	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs7129220,rs2932538,rs1173771	24	GSM736583,GSM736505
1.957	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7129220,rs6015450,rs1378942,rs1173771	25	GSM816638
1.733	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs7129220,rs2932538,rs1173771,rs653178	26	GSM736509,GSM736554
2.273	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs7129220,rs6015450,rs2932538,rs3184504	27	GSM1024745,GSM1024747
